b,lmax,fitness_difference
0.00001,0.5410821643286573,6.414412849486961e-8
0.00001,0.5430861723446894,6.414070369276104e-8
0.00001,0.5450901803607214,6.413727805798519e-8
0.00001,0.5470941883767535,6.413385159054208e-8
0.00001,0.5490981963927856,6.413042438757621e-8
0.00001,0.5511022044088176,6.41269963241875e-8
0.00001,0.5531062124248497,6.412356742813152e-8
0.00001,0.5551102204408818,6.412013783818615e-8
0.00001,0.5571142284569138,6.411670734618458e-8
0.00001,0.5591182364729459,6.411327611866025e-8
0.00001,0.561122244488978,6.410984397520192e-8
0.00001,0.56312625250501,6.410641116560978e-8
0.00001,0.565130260521042,6.410297742620585e-8
0.00001,0.567134268537074,6.409954296515696e-8
0.00001,0.5691382765531061,6.409610765756302e-8
0.00001,0.5711422845691382,6.40926715173018e-8
0.00001,0.5731462925851702,6.408923465539562e-8
0.00001,0.5751503006012023,6.408579691918881e-8
0.00001,0.5771543086172344,6.408235843358145e-8
0.00001,0.5791583166332664,6.407891905979568e-8
0.00001,0.5811623246492985,6.407547893660936e-8
0.00001,0.5831663326653306,6.407203799463357e-8
0.00001,0.5851703406813626,6.406859626162387e-8
0.00001,0.5871743486973947,6.406515370982468e-8
0.00001,0.5891783567134268,6.406171033923602e-8
0.00001,0.5911823647294588,6.405826617761345e-8
0.00001,0.5931863727454909,6.405482116944583e-8
0.00001,0.595190380761523,6.405137541187766e-8
0.00001,0.597194388777555,6.404792879388665e-8
0.00001,0.5991983967935871,6.40444814264951e-8
0.00001,0.6012024048096192,6.40410332125585e-8
0.00001,0.6032064128256512,6.403758417983241e-8
0.00001,0.6052104208416833,6.403413435607241e-8
0.00001,0.6072144288577154,6.403068371352294e-8
0.00001,0.6092184368737474,6.402723222442841e-8
0.00001,0.6112224448897795,6.40237800275667e-8
0.00001,0.6132264529058116,6.402032692864879e-8
0.00001,0.6152304609218436,6.401687302481918e-8
0.00001,0.6172344689378757,6.401341837158903e-8
0.00001,0.6192384769539078,6.400996284405824e-8
0.00001,0.6212424849699398,6.400650658100471e-8
0.00001,0.6232464929859719,6.400304945752833e-8
0.00001,0.625250501002004,6.399959151526247e-8
0.00001,0.627254509018036,6.399613279584049e-8
0.00001,0.6292585170340681,6.399267324375124e-8
0.00001,0.6312625250501002,6.398921290062809e-8
0.00001,0.6332665330661322,6.39857516832043e-8
0.00001,0.6352705410821643,6.398228973025777e-8
0.00001,0.6372745490981964,6.397882694464396e-8
0.00001,0.6392785571142284,6.397536334024068e-8
0.00001,0.6412825651302605,6.39718989309257e-8
0.00001,0.6432865731462926,6.396843371669902e-8
0.00001,0.6452905811623246,6.396496771143845e-8
0.00001,0.6472945891783567,6.396150084575503e-8
0.00001,0.6492985971943888,6.39580331890377e-8
0.00001,0.6513026052104208,6.395456468577532e-8
0.00001,0.6533066132264529,6.395109546086797e-8
0.00001,0.655310621242485,6.394762533390441e-8
0.00001,0.657314629258517,6.394415442978474e-8
0.00001,0.6593186372745491,6.394068267912001e-8
0.00001,0.6613226452905812,6.393721017905474e-8
0.00001,0.6633266533066132,6.393373681856662e-8
0.00001,0.6653306613226453,6.393026263928903e-8
0.00001,0.6673346693386772,6.39267876967331e-8
0.00001,0.6693386773547093,6.39233119215099e-8
0.00001,0.6713426853707414,6.391983534137502e-8
0.00001,0.6733466933867734,6.39163578869395e-8
0.00001,0.6753507014028055,6.391287968310344e-8
0.00001,0.6773547094188376,6.390940061884454e-8
0.00001,0.6793587174348696,6.39059207913073e-8
0.00001,0.6813627254509017,6.390244007559165e-8
0.00001,0.6833667334669338,6.389895863823103e-8
0.00001,0.6853707414829658,6.389547632656978e-8
0.00001,0.6873747494989979,6.389199322387462e-8
0.00001,0.68937875751503,6.38885092885122e-8
0.00001,0.691382765531062,6.388502453436029e-8
0.00001,0.6933867735470941,6.388153900305227e-8
0.00001,0.6953907815631262,6.387805263907698e-8
0.00001,0.6973947895791582,6.387456547018999e-8
0.00001,0.6993987975951903,6.387107744088016e-8
0.00001,0.7014028056112224,6.3867588648292e-8
0.00001,0.7034068136272544,6.386409898140322e-8
0.00001,0.7054108216432865,6.386060857899167e-8
0.00001,0.7074148296593186,6.385711726064613e-8
0.00001,0.7094188376753506,6.385362517902227e-8
0.00001,0.7114228456913827,6.38501322924867e-8
0.00001,0.7134268537074148,6.384663858716166e-8
0.00001,0.7154308617234468,6.384314406304714e-8
0.00001,0.7174348697394789,6.383964872014314e-8
0.00001,0.719438877755511,6.383615254457187e-8
0.00001,0.721442885771543,6.383265555021111e-8
0.00001,0.7234468937875751,6.382915777869425e-8
0.00001,0.7254509018036072,6.382565909124338e-8
0.00001,0.7274549098196392,6.382215965439197e-8
0.00001,0.7294589178356713,6.381865942650666e-8
0.00001,0.7314629258517034,6.381515836595408e-8
0.00001,0.7334669338677354,6.381165648661202e-8
0.00001,0.7354709418837675,6.38081537607249e-8
