b,lmax,fitness_difference
0.00001,0.3006012024048096,6.155516821260143e-8
0.00001,0.30260521042084165,6.15319142027726e-8
0.00001,0.3046092184368737,6.150865991538801e-8
0.00001,0.3066132264529058,6.14854053088143e-8
0.00001,0.30861723446893785,6.146215043856262e-8
0.00001,0.3106212424849699,6.14388952768774e-8
0.00001,0.312625250501002,6.141563976824749e-8
0.00001,0.31462925851703405,6.139238400981739e-8
0.00001,0.3166332665330661,6.136912794607596e-8
0.00001,0.3186372745490982,6.134587161865657e-8
0.00001,0.32064128256513025,6.132261493041469e-8
0.00001,0.3226452905811623,6.129935797849484e-8
0.00001,0.3246492985971944,6.127610074901924e-8
0.00001,0.32665330661322645,6.125284324198788e-8
0.00001,0.3286573146292585,6.122958540188961e-8
0.00001,0.3306613226452906,6.120632725648001e-8
0.00001,0.33266533066132264,6.118306883351465e-8
0.00001,0.33466933867735466,6.115981014687133e-8
0.00001,0.3366733466933867,6.113655115491667e-8
0.00001,0.3386773547094188,6.111329182989511e-8
0.00001,0.34068136272545085,6.109003228282894e-8
0.00001,0.3426853707414829,6.106677241657366e-8
0.00001,0.344689378757515,6.104351221725146e-8
0.00001,0.34669338677354705,6.102025174037351e-8
0.00001,0.3486973947895791,6.099699099981759e-8
0.00001,0.3507014028056112,6.097372998170592e-8
0.00001,0.35270541082164325,6.095046863052733e-8
0.00001,0.3547094188376753,6.092720696015963e-8
0.00001,0.3567134268537074,6.090394505386953e-8
0.00001,0.35871743486973945,6.088068284226811e-8
0.00001,0.3607214428857715,6.085742032535535e-8
0.00001,0.3627254509018036,6.083415750313126e-8
0.00001,0.36472945891783565,6.081089443110699e-8
0.00001,0.3667334669338677,6.07876310398936e-8
0.00001,0.3687374749498998,6.076436734336887e-8
0.00001,0.37074148296593185,6.074110341092176e-8
0.00001,0.3727454909819639,6.07178390760188e-8
0.00001,0.374749498997996,6.06945745607046e-8
0.00001,0.37675350701402804,6.067130972620127e-8
0.00001,0.3787575150300601,6.064804458638662e-8
0.00001,0.3807615230460922,6.062477915513842e-8
0.00001,0.38276553106212424,6.060151341857889e-8
0.00001,0.38476953907815625,6.057824741834139e-8
0.00001,0.3867735470941883,6.055498111279256e-8
0.00001,0.3887775551102204,6.053171451581019e-8
0.00001,0.39078156312625245,6.050844762739427e-8
0.00001,0.3927855711422845,6.04851804614226e-8
0.00001,0.3947895791583166,6.04619129762618e-8
0.00001,0.39679358717434865,6.043864528293419e-8
0.00001,0.3987975951903807,6.041537721490631e-8
0.00001,0.4008016032064128,6.039210885544488e-8
0.00001,0.40280561122244485,6.036884023230549e-8
0.00001,0.4048096192384769,6.034557131773255e-8
0.00001,0.406813627254509,6.032230211172607e-8
0.00001,0.40881763527054105,6.029903260040825e-8
0.00001,0.4108216432865731,6.027576285316805e-8
0.00001,0.4128256513026052,6.025249274510536e-8
0.00001,0.41482965931863724,6.022922238724249e-8
0.00001,0.4168336673346693,6.02059517101905e-8
0.00001,0.4188376753507014,6.018268076946054e-8
0.00001,0.42084168336673344,6.015940949566367e-8
0.00001,0.4228456913827655,6.01361379998222e-8
0.00001,0.4248496993987976,6.011286617091383e-8
0.00001,0.42685370741482964,6.00895940505719e-8
0.00001,0.4288577154308617,6.006632165267423e-8
0.00001,0.4308617234468938,6.004304900497637e-8
0.00001,0.43286573146292584,6.001977601033381e-8
0.00001,0.4348697394789579,5.999650275201329e-8
0.00001,0.4368737474949899,5.997322924389259e-8
0.00001,0.438877755511022,5.99499553749494e-8
0.00001,0.44088176352705405,5.992668122845046e-8
0.00001,0.4428857715430861,5.990340680439576e-8
0.00001,0.4448897795591182,5.988013210278531e-8
0.00001,0.44689378757515025,5.98568571236191e-8
0.00001,0.4488977955911823,5.983358183914156e-8
0.00001,0.4509018036072144,5.981030622159711e-8
0.00001,0.45290581162324645,5.978703036813027e-8
0.00001,0.4549098196392785,5.976375425098546e-8
0.00001,0.4569138276553106,5.974047780077374e-8
0.00001,0.45891783567134264,5.971720104525069e-8
0.00001,0.4609218436873747,5.969392402604967e-8
0.00001,0.4629258517034068,5.967064674317069e-8
0.00001,0.46492985971943884,5.964736914110258e-8
0.00001,0.4669338677354709,5.962409126147872e-8
0.00001,0.468937875751503,5.960081311817689e-8
0.00001,0.47094188376753504,5.957753468344151e-8
0.00001,0.4729458917835671,5.955425591563923e-8
0.00001,0.4749498997995992,5.9530976925792345e-8
0.00001,0.47695390781563124,5.950769758900076e-8
0.00001,0.4789579158316633,5.948441798853121e-8
0.00001,0.48096192384769537,5.946113806887254e-8
0.00001,0.48296593186372744,5.943785791329148e-8
0.00001,0.4849699398797595,5.941457741076572e-8
0.00001,0.48697394789579157,5.939129667231757e-8
0.00001,0.4889779559118236,5.9368015670191454e-8
0.00001,0.49098196392785565,5.9344734348876216e-8
0.00001,0.4929859719438877,5.932145275000522e-8
0.00001,0.4949899799599198,5.929817083194511e-8
0.00001,0.49699398797595185,5.927488862245145e-8
0.00001,0.4989979959919839,5.9251606135402035e-8
0.00001,0.501002004008016,5.922832338467465e-8
0.00001,0.503006012024048,5.9205040356391514e-8
0.00001,0.5050100200400801,5.9181757008919256e-8
0.00001,0.5070140280561122,5.915847338389124e-8
0.00001,0.5090180360721442,5.913518949518526e-8
0.00001,0.5110220440881763,5.911190531504573e-8
0.00001,0.5130260521042084,5.9088620829594873e-8
0.00001,0.5150300601202404,5.9065336080466047e-8
0.00001,0.5170340681362725,5.904205102602589e-8
0.00001,0.5190380761523046,5.901876569402997e-8
0.00001,0.5210420841683366,5.8995480070600514e-8
0.00001,0.5230460921843687,5.897219415573751e-8
0.00001,0.5250501002004008,5.8948908004952116e-8
0.00001,0.5270541082164328,5.8925621521099814e-8
0.00001,0.5290581162324649,5.8902334759691755e-8
0.00001,0.531062124248497,5.887904770685015e-8
0.00001,0.533066132264529,5.885576039033058e-8
0.00001,0.5350701402805611,5.883247276849968e-8
0.00001,0.5370741482965932,5.880918486911302e-8
0.00001,0.5390781563126252,5.878589670604839e-8
0.00001,0.5410821643286573,5.8762608209916856e-8
0.00001,0.5430861723446894,5.873931947786293e-8
0.00001,0.5450901803607214,5.871603041274209e-8
0.00001,0.5470941883767535,5.869274108394329e-8
0.00001,0.5490981963927856,5.866945149146652e-8
0.00001,0.5511022044088176,5.8646161593678414e-8
0.00001,0.5531062124248497,5.862287140445677e-8
0.00001,0.5551102204408818,5.8599580979312726e-8
0.00001,0.5571142284569138,5.8576290234979567e-8
0.00001,0.5591182364729459,5.855299919921286e-8
0.00001,0.561122244488978,5.85297078858904e-8
0.00001,0.56312625250501,5.8506416308889975e-8
0.00001,0.565130260521042,5.848312445433379e-8
0.00001,0.567134268537074,5.84598322667107e-8
0.00001,0.5691382765531061,5.843653978765406e-8
0.00001,0.5711422845691382,5.8413247058797246e-8
0.00001,0.5731462925851702,5.8389954038506886e-8
0.00001,0.5751503006012023,5.836666075453856e-8
0.00001,0.5771543086172344,5.834336720689226e-8
0.00001,0.5791583166332664,5.832007331230127e-8
0.00001,0.5811623246492985,5.829677915403231e-8
0.00001,0.5831663326653306,5.827348473208538e-8
0.00001,0.5851703406813626,5.8250190018704906e-8
0.00001,0.5871743486973947,5.822689502776868e-8
0.00001,0.5891783567134268,5.820359977315448e-8
0.00001,0.5911823647294588,5.8180304254862314e-8
0.00001,0.5931863727454909,5.815700836186988e-8
0.00001,0.595190380761523,5.813371223295505e-8
0.00001,0.597194388777555,5.8110415812606675e-8
0.00001,0.5991983967935871,5.8087119114702546e-8
0.00001,0.6012024048096192,5.806382215312045e-8
0.00001,0.6032064128256512,5.804052494173817e-8
0.00001,0.6052104208416833,5.801722736953341e-8
0.00001,0.6072144288577154,5.799392953365068e-8
0.00001,0.6092184368737474,5.797063144796777e-8
0.00001,0.6112224448897795,5.794733304309574e-8
0.00001,0.6132264529058116,5.792403438842353e-8
0.00001,0.6152304609218436,5.790073545619556e-8
0.00001,0.6172344689378757,5.7877436204778476e-8
0.00001,0.6192384769539078,5.785413670356121e-8
0.00001,0.6212424849699398,5.783083695254376e-8
0.00001,0.6232464929859719,5.780753685458162e-8
0.00001,0.625250501002004,5.77842365068193e-8
0.00001,0.627254509018036,5.7760935895379006e-8
0.00001,0.6292585170340681,5.773763493699402e-8
0.00001,0.6312625250501002,5.771433379819779e-8
0.00001,0.6332665330661322,5.7691032270823506e-8
0.00001,0.6352705410821643,5.76677305352824e-8
0.00001,0.6372745490981964,5.764442849442997e-8
0.00001,0.6392785571142284,5.7621126120510624e-8
0.00001,0.6412825651302605,5.759782356618004e-8
0.00001,0.6432865731462926,5.757452066490476e-8
0.00001,0.6452905811623246,5.755121752770709e-8
0.00001,0.6472945891783567,5.752791400193136e-8
0.00001,0.6492985971943888,5.750461033737775e-8
0.00001,0.6513026052104208,5.7481306312001657e-8
0.00001,0.6533066132264529,5.745800206458096e-8
0.00001,0.655310621242485,5.7434697484093356e-8
0.00001,0.657314629258517,5.741139259829442e-8
0.00001,0.6593186372745491,5.7388087504328666e-8
0.00001,0.6613226452905812,5.7364782146684945e-8
0.00001,0.6633266533066132,5.734147641434095e-8
0.00001,0.6653306613226453,5.7318170459952356e-8
0.00001,0.6673346693386772,5.7294864200252427e-8
0.00001,0.6693386773547093,5.7271557704630105e-8
0.00001,0.6713426853707414,5.724825090369645e-8
0.00001,0.6733466933867734,5.7224943811329254e-8
0.00001,0.6753507014028055,5.7201636469161876e-8
0.00001,0.6773547094188376,5.717832880780538e-8
0.00001,0.6793587174348696,5.71550208966487e-8
0.00001,0.6813627254509017,5.713171269405848e-8
0.00001,0.6833667334669338,5.710840422779029e-8
0.00001,0.6853707414829658,5.7085095456210766e-8
0.00001,0.6873747494989979,5.706178643483106e-8
0.00001,0.68937875751503,5.703847710814003e-8
0.00001,0.691382765531062,5.7015167462259875e-8
0.00001,0.6933867735470941,5.699185763596848e-8
0.00001,0.6953907815631262,5.6968547490487964e-8
0.00001,0.6973947895791582,5.694523706745169e-8
0.00001,0.6993987975951903,5.69219263252263e-8
0.00001,0.7014028056112224,5.689861534707852e-8
0.00001,0.7034068136272544,5.687530414688613e-8
0.00001,0.7054108216432865,5.685199257199347e-8
0.00001,0.7074148296593186,5.682868073342284e-8
0.00001,0.7094188376753506,5.6805368645052035e-8
0.00001,0.7114228456913827,5.678205627912547e-8
0.00001,0.7134268537074148,5.675874364952094e-8
0.00001,0.7154308617234468,5.6735430700727285e-8
0.00001,0.7174348697394789,5.6712117488255664e-8
0.00001,0.719438877755511,5.668880399822829e-8
0.00001,0.721442885771543,5.666549025840073e-8
0.00001,0.7234468937875751,5.6642176199384053e-8
0.00001,0.7254509018036072,5.6618861904444984e-8
0.00001,0.7274549098196392,5.659554730419458e-8
0.00001,0.7294589178356713,5.657223241251064e-8
0.00001,0.7314629258517034,5.654891727102651e-8
0.00001,0.7334669338677354,5.652560182423105e-8
0.00001,0.7354709418837675,5.650228615539099e-8
0.00001,0.7374749498997996,5.647897016736181e-8
0.00001,0.7394789579158316,5.645565390177687e-8
0.00001,0.7414829659318637,5.6432337358636175e-8
0.00001,0.7434869739478958,5.640902055181751e-8
0.00001,0.7454909819639278,5.638570349519867e-8
0.00001,0.7474949899799599,5.6362386133268494e-8
0.00001,0.749498997995992,5.6339068479904775e-8
0.00001,0.751503006012024,5.631575056286309e-8
0.00001,0.7535070140280561,5.629243234051007e-8
0.00001,0.7555110220440882,5.626911390999023e-8
0.00001,0.7575150300601202,5.6245795174159063e-8
0.00001,0.7595190380761523,5.622247616077214e-8
0.00001,0.7615230460921844,5.6199156828196095e-8
0.00001,0.7635270541082164,5.617583724581987e-8
0.00001,0.7655310621242485,5.6152517413643466e-8
0.00001,0.7675350701402806,5.6129197303911305e-8
0.00001,0.7695390781563125,5.61058769027456e-8
0.00001,0.7715430861723446,5.6082556251779714e-8
0.00001,0.7735470941883766,5.605923528162471e-8
0.00001,0.7755511022044087,5.603591406166952e-8
0.00001,0.7775551102204408,5.601259255028079e-8
0.00001,0.7795591182364728,5.598927078909188e-8
0.00001,0.7815631262525049,5.596594870871385e-8
0.00001,0.783567134268537,5.594262639241343e-8
0.00001,0.785571142284569,5.591930382631283e-8
0.00001,0.7875751503006011,5.589598095490089e-8
0.00001,0.7895791583166332,5.5872657778177626e-8
0.00001,0.7915831663326652,5.584933439328754e-8
0.00001,0.7935871743486973,5.582601066145276e-8
0.00001,0.7955911823647294,5.5802686679817803e-8
0.00001,0.7975951903807614,5.57793624067493e-8
0.00001,0.7995991983967935,5.575603792551398e-8
0.00001,0.8016032064128256,5.57327131667229e-8
0.00001,0.8036072144288576,5.570938804710934e-8
0.00001,0.8056112224448897,5.568606270545118e-8
0.00001,0.8076152304609218,5.566273708623726e-8
0.00001,0.8096192384769538,5.5639411217223156e-8
0.00001,0.8116232464929859,5.561608501514215e-8
0.00001,0.813627254509018,5.559275860489432e-8
0.00001,0.81563126252505,5.5569431889335164e-8
0.00001,0.8176352705410821,5.554610488234246e-8
0.00001,0.8196392785571142,5.5522777597794004e-8
0.00001,0.8216432865731462,5.549945011895652e-8
0.00001,0.8236472945891783,5.547612226541876e-8
0.00001,0.8256513026052104,5.545279421759197e-8
0.00001,0.8276553106212424,5.542946583669828e-8
0.00001,0.8296593186372745,5.5406137192126614e-8
0.00001,0.8316633266533066,5.5382808339388134e-8
0.00001,0.8336673346693386,5.535947915358275e-8
0.00001,0.8356713426853707,5.533614971797718e-8
0.00001,0.8376753507014028,5.531281996318249e-8
0.00001,0.8396793587174348,5.5289490014098774e-8
0.00001,0.8416833667334669,5.526615971807036e-8
0.00001,0.843687374749499,5.524282922775292e-8
0.00001,0.845691382765531,5.5219498390490784e-8
0.00001,0.8476953907815631,5.519616730342847e-8
0.00001,0.8496993987975952,5.517283591105482e-8
0.00001,0.8517034068136272,5.5149504296636565e-8
0.00001,0.8537074148296593,5.512617239078477e-8
0.00001,0.8557114228456913,5.5102840221255e-8
0.00001,0.8577154308617234,5.5079507801925054e-8
0.00001,0.8597194388777555,5.505617511891714e-8
0.00001,0.8617234468937875,5.503284207508674e-8
0.00001,0.8637274549098196,5.5009508836967314e-8
0.00001,0.8657314629258517,5.4986175279658767e-8
0.00001,0.8677354709418837,5.496284148642783e-8
0.00001,0.8697394789579158,5.493950741564113e-8
0.00001,0.8717434869739479,5.491617305342089e-8
0.00001,0.8737474949899798,5.4892838483033835e-8
0.00001,0.8757515030060119,5.486950357957987e-8
0.00001,0.877755511022044,5.484616839857015e-8
0.00001,0.879759519038076,5.4822832981638037e-8
0.00001,0.8817635270541081,5.4799497245516804e-8
0.00001,0.8837675350701402,5.477616131510654e-8
0.00001,0.8857715430861722,5.475282506550716e-8
0.00001,0.8877755511022043,5.472948855222981e-8
0.00001,0.8897795591182364,5.4706151747518916e-8
0.00001,0.8917835671342684,5.468281470688563e-8
0.00001,0.8937875751503005,5.465947736094101e-8
0.00001,0.8957915831663326,5.463613979295179e-8
0.00001,0.8977955911823646,5.461280189189566e-8
0.00001,0.8997995991983967,5.458946378267271e-8
0.00001,0.9018036072144288,5.4566125340382854e-8
0.00001,0.9038076152304608,5.4542786676048394e-8
0.00001,0.9058116232464929,5.451944773415818e-8
0.00001,0.907815631262525,5.449610852858999e-8
0.00001,0.909819639278557,5.4472769017710476e-8
0.00001,0.9118236472945891,5.444942925703078e-8
0.00001,0.9138276553106212,5.442608926042869e-8
0.00001,0.9158316633266532,5.440274895851527e-8
0.00001,0.9178356713426853,5.43794083651683e-8
0.00001,0.9198396793587174,5.435606750814337e-8
0.00001,0.9218436873747494,5.433272642907383e-8
0.00001,0.9238476953907815,5.430938503081517e-8
0.00001,0.9258517034068136,5.428604341051191e-8
0.00001,0.9278557114228456,5.4262701471019525e-8
0.00001,0.9298597194388777,5.4239359267849174e-8
0.00001,0.9318637274549098,5.421601684263422e-8
0.00001,0.9338677354709418,5.419267411210793e-8
0.00001,0.9358717434869739,5.4169331117903674e-8
0.00001,0.937875751503006,5.414598784614366e-8
0.00001,0.939879759519038,5.4122644338461257e-8
0.00001,0.9418837675350701,5.409930053934531e-8
0.00001,0.9438877755511021,5.40759564626736e-8
0.00001,0.9458917835671342,5.4052612136201716e-8
0.00001,0.9478957915831663,5.40292675044185e-8
0.00001,0.9498997995991983,5.4005922650590676e-8
0.00001,0.9519038076152304,5.398257750532931e-8
0.00001,0.9539078156312625,5.395923205475661e-8
0.00001,0.9559118236472945,5.3935886409894884e-8
0.00001,0.9579158316633266,5.391254044584404e-8
0.00001,0.9599198396793587,5.388919423199301e-8
0.00001,0.9619238476953907,5.3865847754464014e-8
0.00001,0.9639278557114228,5.3842500971623686e-8
0.00001,0.9659318637274549,5.3819154008372116e-8
0.00001,0.9679358717434869,5.3795806684298064e-8
0.00001,0.969939879759519,5.377245913817941e-8
0.00001,0.9719438877755511,5.374911132838278e-8
0.00001,0.9739478957915831,5.3725763199397036e-8
0.00001,0.9759519038076151,5.3702414862244474e-8
0.00001,0.9779559118236472,5.367906621978058e-8
0.00001,0.9799599198396792,5.365571736914987e-8
0.00001,0.9819639278557113,5.363236818545225e-8
0.00001,0.9839679358717434,5.360901876583224e-8
0.00001,0.9859719438877754,5.3585669054778684e-8
0.00001,0.9879759519038075,5.3562319121680524e-8
0.00001,0.9899799599198396,5.353896891102661e-8
0.00001,0.9919839679358716,5.3515618422816935e-8
0.00001,0.9939879759519037,5.349226762929593e-8
0.00001,0.9959919839679358,5.3468916585974746e-8
0.00001,0.9979959919839678,5.344556530673117e-8
0.00001,0.9999999999999999,5.3423069329427975e-8
0.00021038076152304612,0.0,1.3733664793458278e-6
0.00021038076152304612,0.002004008016032064,1.372877251243354e-6
0.00021038076152304612,0.004008016032064128,1.3723880167293423e-6
0.00021038076152304612,0.0060120240480961915,1.3718987757899148e-6
0.00021038076152304612,0.008016032064128256,1.3714095285360939e-6
0.00021038076152304612,0.01002004008016032,1.3709202747180793e-6
0.00021038076152304612,0.012024048096192383,1.370431014544038e-6
0.00021038076152304612,0.014028056112224447,1.369941748000092e-6
0.00021038076152304612,0.01603206412825651,1.3694524750723636e-6
0.00021038076152304612,0.018036072144288574,1.3689631957192194e-6
0.00021038076152304612,0.02004008016032064,1.368473909912904e-6
0.00021038076152304612,0.022044088176352703,1.3679846177505617e-6
0.00021038076152304612,0.024048096192384766,1.3674953192321926e-6
0.00021038076152304612,0.026052104208416832,1.3670060142606522e-6
0.00021038076152304612,0.028056112224448895,1.3665167029469627e-6
0.00021038076152304612,0.03006012024048096,1.3660273851662241e-6
0.00021038076152304612,0.03206412825651302,1.365538061015581e-6
0.00021038076152304612,0.03406813627254509,1.3650487305366665e-6
0.00021038076152304612,0.03607214428857715,1.3645593936323364e-6
0.00021038076152304612,0.038076152304609215,1.3640700503442238e-6
0.00021038076152304612,0.04008016032064128,1.36358070072784e-6
0.00021038076152304612,0.04208416833667334,1.3630913446027737e-6
0.00021038076152304612,0.044088176352705406,1.3626019822049473e-6
0.00021038076152304612,0.04609218436873747,1.362112613395583e-6
0.00021038076152304612,0.04809619238476953,1.3616232381885585e-6
0.00021038076152304612,0.0501002004008016,1.3611338566810183e-6
0.00021038076152304612,0.052104208416833664,1.3606444687480623e-6
0.00021038076152304612,0.05410821643286573,1.3601550744868351e-6
0.00021038076152304612,0.05611222444889779,1.3596656738279478e-6
0.00021038076152304612,0.058116232464929855,1.359176266785278e-6
0.00021038076152304612,0.06012024048096192,1.358686853414337e-6
0.00021038076152304612,0.06212424849699398,1.3581974336596137e-6
0.00021038076152304612,0.06412825651302605,1.3577080075904968e-6
0.00021038076152304612,0.06613226452905811,1.357218575109842e-6
0.00021038076152304612,0.06813627254509018,1.356729136231527e-6
0.00021038076152304612,0.07014028056112225,1.3562396911082075e-6
0.00021038076152304612,0.0721442885771543,1.3557502395872278e-6
0.00021038076152304612,0.07414829659318636,1.3552607817102214e-6
0.00021038076152304612,0.07615230460921843,1.354771317477188e-6
0.00021038076152304612,0.0781563126252505,1.354281846888128e-6
0.00021038076152304612,0.08016032064128256,1.35379237001243e-6
0.00021038076152304612,0.08216432865731463,1.3533028866835606e-6
0.00021038076152304612,0.08416833667334668,1.3528133971096867e-6
0.00021038076152304612,0.08617234468937875,1.3523239011936639e-6
0.00021038076152304612,0.08817635270541081,1.351834398866103e-6
0.00021038076152304612,0.09018036072144288,1.3513448902380265e-6
