b,lmax,fitness
0.00001,0.0,0.11984994475114902
0.00001,0.002004008016032064,0.11985813542876818
0.00001,0.004008016032064128,0.11986632625217018
0.00001,0.0060120240480961915,0.11987451722134251
0.00001,0.008016032064128256,0.11988270833627258
0.00001,0.01002004008016032,0.11989089959694801
0.00001,0.012024048096192383,0.11989909100335623
0.00001,0.014028056112224447,0.1199072825554848
0.00001,0.01603206412825651,0.11991547425332122
0.00001,0.018036072144288574,0.11992366609685293
0.00001,0.02004008016032064,0.11993185808606746
0.00001,0.022044088176352703,0.11994005022095242
0.00001,0.024048096192384766,0.1199482425014952
0.00001,0.026052104208416832,0.11995643492768339
0.00001,0.028056112224448895,0.11996462749950446
0.00001,0.03006012024048096,0.11997282021694593
0.00001,0.03206412825651302,0.11998101307999533
0.00001,0.03406813627254509,0.1199892060886402
0.00001,0.03607214428857715,0.11999739924286794
0.00001,0.038076152304609215,0.1200055925426662
0.00001,0.04008016032064128,0.12001378598802245
0.00001,0.04208416833667334,0.1200219795789242
0.00001,0.044088176352705406,0.12003017331535899
0.00001,0.04609218436873747,0.12003836719731432
0.00001,0.04809619238476953,0.12004656122477773
0.00001,0.0501002004008016,0.12005475539773672
0.00001,0.052104208416833664,0.12006294971617883
0.00001,0.05410821643286573,0.12007114418009161
0.00001,0.05611222444889779,0.12007933878946254
0.00001,0.058116232464929855,0.12008753354427919
0.00001,0.06012024048096192,0.12009572844452904
0.00001,0.06212424849699398,0.12010392349019965
0.00001,0.06412825651302605,0.12011211868127854
0.00001,0.06613226452905811,0.12012031401775325
0.00001,0.06813627254509018,0.12012850949961132
0.00001,0.07014028056112225,0.12013670512684023
0.00001,0.0721442885771543,0.12014490089942757
0.00001,0.07414829659318636,0.12015309681736085
0.00001,0.07615230460921843,0.12016129288062763
0.00001,0.0781563126252505,0.12016948908921542
0.00001,0.08016032064128256,0.12017768544311176
0.00001,0.08216432865731463,0.12018588194230416
0.00001,0.08416833667334668,0.12019407858678023
0.00001,0.08617234468937875,0.12020227537652745
0.00001,0.08817635270541081,0.1202104723115334
0.00001,0.09018036072144288,0.12021866939178559
0.00001,0.09218436873747494,0.12022686661727158
0.00001,0.09418837675350701,0.1202350639879789
0.00001,0.09619238476953906,0.12024326150389512
0.00001,0.09819639278557113,0.12025145916500773
0.00001,0.1002004008016032,0.12025965697130435
0.00001,0.10220440881763526,0.12026785492277246
0.00001,0.10420841683366733,0.12027605301939967
0.00001,0.1062124248496994,0.12028425126117351
0.00001,0.10821643286573146,0.12029244964808149
0.00001,0.11022044088176351,0.12030064818011119
0.00001,0.11222444889779558,0.12030884685725016
0.00001,0.11422845691382764,0.12031704567948598
0.00001,0.11623246492985971,0.12032524464680615
0.00001,0.11823647294589178,0.12033344375919826
0.00001,0.12024048096192384,0.12034164301664987
0.00001,0.1222444889779559,0.1203498424191485
0.00001,0.12424849699398796,0.1203580419666818
0.00001,0.12625250501002003,0.12036624165923719
0.00001,0.1282565130260521,0.12037444149680232
0.00001,0.13026052104208416,0.12038264147936471
0.00001,0.13226452905811623,0.120390841606912
0.00001,0.1342685370741483,0.12039904187943165
0.00001,0.13627254509018036,0.12040724229691126
0.00001,0.13827655310621242,0.12041544285933843
0.00001,0.1402805611222445,0.12042364356670067
0.00001,0.14228456913827653,0.12043184441898558
0.00001,0.1442885771543086,0.12044004541618071
0.00001,0.14629258517034066,0.12044824655827366
0.00001,0.14829659318637273,0.12045644784525195
0.00001,0.1503006012024048,0.1204646492771032
0.00001,0.15230460921843686,0.12047285085381493
0.00001,0.15430861723446893,0.12048105257537475
0.00001,0.156312625250501,0.12048925444177018
0.00001,0.15831663326653306,0.12049745645298886
0.00001,0.16032064128256512,0.12050565860901835
0.00001,0.1623246492985972,0.1205138609098462
0.00001,0.16432865731462926,0.12052206335546001
0.00001,0.16633266533066132,0.12053026594584731
0.00001,0.16833667334669336,0.12053846868099574
0.00001,0.17034068136272543,0.12054667156089283
0.00001,0.1723446893787575,0.12055487458552622
0.00001,0.17434869739478956,0.12056307775488338
0.00001,0.17635270541082163,0.12057128106895201
0.00001,0.1783567134268537,0.12057948452771965
0.00001,0.18036072144288576,0.12058768813117385
0.00001,0.18236472945891782,0.12059589187930227
0.00001,0.1843687374749499,0.12060409577209241
0.00001,0.18637274549098196,0.12061229980953189
0.00001,0.18837675350701402,0.12062050399160831
0.00001,0.1903807615230461,0.12062870831830927
0.00001,0.19238476953907813,0.1206369127896223
0.00001,0.1943887775551102,0.12064511740553505
0.00001,0.19639278557114226,0.12065332216603508
0.00001,0.19839679358717432,0.12066152707111003
0.00001,0.2004008016032064,0.12066973212074739
0.00001,0.20240480961923846,0.12067793731493485
0.00001,0.20440881763527052,0.12068614265366
0.00001,0.2064128256513026,0.12069434813691038
0.00001,0.20841683366733466,0.1207025537646736
0.00001,0.21042084168336672,0.1207107595369373
0.00001,0.2124248496993988,0.12071896545368904
0.00001,0.21442885771543085,0.12072717151491644
0.00001,0.21643286573146292,0.12073537772060708
0.00001,0.21843687374749496,0.12074358407074856
0.00001,0.22044088176352702,0.12075179056532853
0.00001,0.2224448897795591,0.1207599972043345
0.00001,0.22444889779559116,0.12076820398775415
0.00001,0.22645290581162322,0.12077641091557509
0.00001,0.2284569138276553,0.12078461798778489
0.00001,0.23046092184368736,0.12079282520437117
0.00001,0.23246492985971942,0.1208010325653215
0.00001,0.2344689378757515,0.12080924007062356
0.00001,0.23647294589178355,0.12081744772026491
0.00001,0.23847695390781562,0.1208256555142332
0.00001,0.24048096192384769,0.12083386345251598
0.00001,0.24248496993987975,0.12084207153510089
0.00001,0.2444889779559118,0.12085027976197556
0.00001,0.24649298597194386,0.1208584881331276
0.00001,0.24849699398797592,0.12086669664854464
0.00001,0.250501002004008,0.12087490530821426
0.00001,0.25250501002004005,0.12088311411212409
0.00001,0.2545090180360721,0.12089132306026175
0.00001,0.2565130260521042,0.12089953215261487
0.00001,0.25851703406813625,0.12090774138917106
0.00001,0.2605210420841683,0.12091595076991793
0.00001,0.2625250501002004,0.12092416029484308
0.00001,0.26452905811623245,0.12093236996393421
0.00001,0.2665330661322645,0.1209405797771789
0.00001,0.2685370741482966,0.12094878973456473
0.00001,0.27054108216432865,0.12095699983607941
0.00001,0.2725450901803607,0.1209652100817105
0.00001,0.2745490981963928,0.12097342047144563
0.00001,0.27655310621242485,0.12098163100527247
0.00001,0.2785571142284569,0.12098984168317864
0.00001,0.280561122244489,0.12099805250515175
0.00001,0.282565130260521,0.12100626347117943
0.00001,0.28456913827655306,0.12101447458124934
0.00001,0.2865731462925851,0.12102268583534907
0.00001,0.2885771543086172,0.12103089723346627
0.00001,0.29058116232464926,0.12103910877558863
0.00001,0.2925851703406813,0.12104732046170372
0.00001,0.2945891783567134,0.12105553229179913
0.00001,0.29659318637274545,0.12106374426586264
0.00001,0.2985971943887775,0.12107195638388177
0.00001,0.3006012024048096,0.1210801686458442
0.00001,0.30260521042084165,0.12108838105173758
0.00001,0.3046092184368737,0.12109659360154952
0.00001,0.3066132264529058,0.12110480629526771
0.00001,0.30861723446893785,0.12111301913287975
0.00001,0.3106212424849699,0.1211212321143733
0.00001,0.312625250501002,0.12112944523973602
0.00001,0.31462925851703405,0.1211376585089555
0.00001,0.3166332665330661,0.12114587192201948
0.00001,0.3186372745490982,0.1211540854789155
0.00001,0.32064128256513025,0.12116229917963127
0.00001,0.3226452905811623,0.12117051302415444
0.00001,0.3246492985971944,0.12117872701247266
0.00001,0.32665330661322645,0.1211869411445736
0.00001,0.3286573146292585,0.12119515542044486
0.00001,0.3306613226452906,0.1212033698400741
0.00001,0.33266533066132264,0.12121158440344902
0.00001,0.33466933867735466,0.12121979911055727
0.00001,0.3366733466933867,0.12122801396138644
0.00001,0.3386773547094188,0.12123622895592426
0.00001,0.34068136272545085,0.12124444409415831
0.00001,0.3426853707414829,0.12125265937607636
0.00001,0.344689378757515,0.12126087480166596
0.00001,0.34669338677354705,0.12126909037091488
0.00001,0.3486973947895791,0.12127730608381067
0.00001,0.3507014028056112,0.12128552194034105
0.00001,0.35270541082164325,0.12129373794049368
0.00001,0.3547094188376753,0.12130195408425622
0.00001,0.3567134268537074,0.12131017037161634
0.00001,0.35871743486973945,0.12131838680256171
0.00001,0.3607214428857715,0.12132660337707997
0.00001,0.3627254509018036,0.12133482009515882
0.00001,0.36472945891783565,0.12134303695678593
0.00001,0.3667334669338677,0.1213512539619489
0.00001,0.3687374749498998,0.12135947111063553
0.00001,0.37074148296593185,0.12136768840283339
0.00001,0.3727454909819639,0.12137590583853017
0.00001,0.374749498997996,0.1213841234177136
0.00001,0.37675350701402804,0.12139234114037127
0.00001,0.3787575150300601,0.12140055900649091
0.00001,0.3807615230460922,0.12140877701606018
0.00001,0.38276553106212424,0.12141699516906675
0.00001,0.38476953907815625,0.12142521346549834
0.00001,0.3867735470941883,0.12143343190534257
0.00001,0.3887775551102204,0.12144165048858717
0.00001,0.39078156312625245,0.12144986921521977
0.00001,0.3927855711422845,0.1214580880852281
0.00001,0.3947895791583166,0.12146630709859983
0.00001,0.39679358717434865,0.12147452625532261
0.00001,0.3987975951903807,0.1214827455553842
0.00001,0.4008016032064128,0.12149096499877221
0.00001,0.40280561122244485,0.12149918458547433
0.00001,0.4048096192384769,0.12150740431547832
0.00001,0.406813627254509,0.12151562418877182
0.00001,0.40881763527054105,0.1215238442053425
0.00001,0.4108216432865731,0.12153206436517809
0.00001,0.4128256513026052,0.12154028466826623
0.00001,0.41482965931863724,0.12154850511459467
0.00001,0.4168336673346693,0.1215567257041511
0.00001,0.4188376753507014,0.12156494643692316
0.00001,0.42084168336673344,0.12157316731289859
0.00001,0.4228456913827655,0.12158138833206507
0.00001,0.4248496993987976,0.12158960949441035
0.00001,0.42685370741482964,0.12159783079992201
0.00001,0.4288577154308617,0.12160605224858785
0.00001,0.4308617234468938,0.12161427384039554
0.00001,0.43286573146292584,0.1216224955753328
0.00001,0.4348697394789579,0.12163071745338729
0.00001,0.4368737474949899,0.12163893947454672
0.00001,0.438877755511022,0.12164716163879882
0.00001,0.44088176352705405,0.1216553839461313
0.00001,0.4428857715430861,0.12166360639653181
0.00001,0.4448897795591182,0.12167182898998812
0.00001,0.44689378757515025,0.1216800517264879
0.00001,0.4488977955911823,0.12168827460601885
0.00001,0.4509018036072144,0.12169649762856871
0.00001,0.45290581162324645,0.12170472079412524
0.00001,0.4549098196392785,0.12171294410267601
0.00001,0.4569138276553106,0.12172116755420882
0.00001,0.45891783567134264,0.12172939114871138
0.00001,0.4609218436873747,0.12173761488617145
0.00001,0.4629258517034068,0.12174583876657664
0.00001,0.46492985971943884,0.12175406278991473
0.00001,0.4669338677354709,0.12176228695617343
0.00001,0.468937875751503,0.12177051126534043
0.00001,0.47094188376753504,0.12177873571740348
0.00001,0.4729458917835671,0.12178696031235031
0.00001,0.4749498997995992,0.1217951850501686
0.00001,0.47695390781563124,0.1218034099308461
0.00001,0.4789579158316633,0.12181163495437052
0.00001,0.48096192384769537,0.12181986012072958
0.00001,0.48296593186372744,0.12182808542991101
0.00001,0.4849699398797595,0.12183631088190253
0.00001,0.48697394789579157,0.1218445364766919
0.00001,0.4889779559118236,0.12185276221426683
0.00001,0.49098196392785565,0.12186098809461499
0.00001,0.4929859719438877,0.12186921411772417
0.00001,0.4949899799599198,0.12187744028358209
0.00001,0.49699398797595185,0.12188566659217648
0.00001,0.4989979959919839,0.12189389304349504
0.00001,0.501002004008016,0.12190211963752555
0.00001,0.503006012024048,0.12191034637425571
0.00001,0.5050100200400801,0.12191857325367328
0.00001,0.5070140280561122,0.12192680027576601
0.00001,0.5090180360721442,0.12193502744052158
0.00001,0.5110220440881763,0.12194325474792773
0.00001,0.5130260521042084,0.12195148219797224
0.00001,0.5150300601202404,0.12195970979064286
0.00001,0.5170340681362725,0.12196793752592724
0.00001,0.5190380761523046,0.12197616540381324
0.00001,0.5210420841683366,0.12198439342428853
0.00001,0.5230460921843687,0.12199262158734085
0.00001,0.5250501002004008,0.122000849892958
0.00001,0.5270541082164328,0.12200907834112767
0.00001,0.5290581162324649,0.12201730693183757
0.00001,0.531062124248497,0.12202553566507557
0.00001,0.533066132264529,0.1220337645408293
0.00001,0.5350701402805611,0.12204199355908657
0.00001,0.5370741482965932,0.1220502227198351
0.00001,0.5390781563126252,0.12205845202306265
0.00001,0.5410821643286573,0.12206668146875699
0.00001,0.5430861723446894,0.12207491105690581
0.00001,0.5450901803607214,0.12208314078749698
0.00001,0.5470941883767535,0.12209137066051813
0.00001,0.5490981963927856,0.12209960067595708
0.00001,0.5511022044088176,0.12210783083380158
0.00001,0.5531062124248497,0.12211606113403935
0.00001,0.5551102204408818,0.12212429157665822
0.00001,0.5571142284569138,0.12213252216164588
0.00001,0.5591182364729459,0.12214075288899012
0.00001,0.561122244488978,0.12214898375867868
0.00001,0.56312625250501,0.12215721477069935
0.00001,0.565130260521042,0.12216544592503988
0.00001,0.567134268537074,0.12217367722168802
0.00001,0.5691382765531061,0.1221819086606316
0.00001,0.5711422845691382,0.12219014024185824
0.00001,0.5731462925851702,0.12219837196535586
0.00001,0.5751503006012023,0.12220660383111218
0.00001,0.5771543086172344,0.12221483583911491
0.00001,0.5791583166332664,0.12222306798935186
0.00001,0.5811623246492985,0.12223130028181081
0.00001,0.5831663326653306,0.12223953271647953
0.00001,0.5851703406813626,0.12224776529334576
0.00001,0.5871743486973947,0.1222559980123973
0.00001,0.5891783567134268,0.12226423087362193
0.00001,0.5911823647294588,0.12227246387700742
0.00001,0.5931863727454909,0.12228069702254153
0.00001,0.595190380761523,0.12228893031021204
0.00001,0.597194388777555,0.12229716374000675
0.00001,0.5991983967935871,0.12230539731191335
0.00001,0.6012024048096192,0.12231363102591976
0.00001,0.6032064128256512,0.12232186488201367
0.00001,0.6052104208416833,0.12233009888018288
0.00001,0.6072144288577154,0.12233833302041514
0.00001,0.6092184368737474,0.12234656730269834
0.00001,0.6112224448897795,0.12235480172702012
0.00001,0.6132264529058116,0.12236303629336835
0.00001,0.6152304609218436,0.12237127100173084
0.00001,0.6172344689378757,0.12237950585209526
0.00001,0.6192384769539078,0.12238774084444952
0.00001,0.6212424849699398,0.1223959759787814
0.00001,0.6232464929859719,0.12240421125507855
0.00001,0.625250501002004,0.1224124466733289
0.00001,0.627254509018036,0.1224206822335202
0.00001,0.6292585170340681,0.12242891793564027
0.00001,0.6312625250501002,0.12243715377967687
0.00001,0.6332665330661322,0.12244538976561778
0.00001,0.6352705410821643,0.12245362589345085
0.00001,0.6372745490981964,0.12246186216316378
0.00001,0.6392785571142284,0.12247009857474447
0.00001,0.6412825651302605,0.12247833512818071
0.00001,0.6432865731462926,0.12248657182346019
0.00001,0.6452905811623246,0.1224948086605708
0.00001,0.6472945891783567,0.12250304563950033
