year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.0033526268236539875,0.038462815940624874,0.020306863061141243,0.01505708139098411,39.32748385287644,0.12265079827284635,0.042941173155495366,0.11533266828793308
1949,0.0023675329977121684,0.041621122334714516,0.020835338296490567,0.010727429210158729,37.82825170738084,0.14140852596495848,0.042401205002271763,0.10327701652186538
1950,0.002051333970311455,0.04287999277778423,0.018829669824346803,0.00957010675972755,37.898633863224774,0.14507141912690297,0.03760378156266654,0.11822545203765505
1951,0.003005113030033254,0.03871705569629967,0.018602582347301888,0.013021871082493764,38.083716964503495,0.12187697418455835,0.03906075456933813,0.11694182598423733
1952,0.0028443600996048563,0.040063364588006405,0.017854802293262934,0.014682826213183635,39.596011184922546,0.11487630734992282,0.03729014772181634,0.12069529880261563
1953,0.002529385937940924,0.041787826266948325,0.016589379240331333,0.014974065513416904,39.94852374593607,0.11402854973025675,0.03452644222665734,0.11295986366582429
1954,0.002981894833080201,0.04064475471545359,0.015891176050762477,0.020251333955257467,42.296772510568886,0.09499541567484204,0.03402939902197699,0.10565551929018857
1955,0.0021226649440761196,0.04314612869730741,0.015986367446257616,0.013318272447995468,39.75749715480376,0.11086832879317757,0.032763313902959126,0.10498922166501187
1956,0.0030073924735791735,0.040075322266552416,0.014961653866359743,0.019130760142797243,41.73559076169793,0.09746598035708809,0.03215640299306127,0.11716602251790048
1957,0.0020658956362220593,0.04520787631305412,0.016119519648067647,0.017775995115857868,42.33886132928188,0.09906876435768242,0.03310846710891606,0.08812874156115685
1958,0.005301985638630269,0.035773572457792335,0.011876509624208942,0.036589558224536134,45.52213168966027,0.07491777028871693,0.029103869127656723,0.12880392535819296
1959,0.0016780436943070623,0.043848267664999885,0.015147202241473215,0.00936851875638215,38.22449338250843,0.1273857111615112,0.030808711413648056,0.09801250930543999
1960,0.0021646827819187153,0.04297646475136527,0.014689341580680047,0.014263438253109106,40.488882428240224,0.10915723458729235,0.030578123457026,0.10876037941787565
1961,0.0011948113876679679,0.04855851789513667,0.01500498464015076,0.008490706419362518,38.699899775415254,0.1323729606816578,0.029815443293226156,0.0876158638784979
1962,0.0018052510157242768,0.04539443393610049,0.014222599449643587,0.015015152530817422,41.81540417670047,0.10026283775252265,0.029226620948751253,0.08899321734445526
1963,0.0013198372230199306,0.04738226327877015,0.014739055635994083,0.009227084738329519,38.51483153282904,0.1263823567721075,0.02990478495358974,0.07577301723842852
1964,0.0014282297107987717,0.04684437965275617,0.013709085319718551,0.010873474303260782,39.92932328432271,0.11258535968769413,0.028111352386061453,0.07480533132524612
1965,0.0016714596663021228,0.046581098643584506,0.011956471205716461,0.01634055484379091,43.72506410075111,0.0947745170984856,0.02477681672678415,0.08668039259731358
1966,0.0014006207299371576,0.04603644861329753,0.011521307272079666,0.009424492341178231,39.23676945771313,0.11689061207603024,0.023626542008672966,0.09589962927928519
1967,0.0005564469195520928,0.05679736643323038,0.012200667648102214,0.0045359510486496744,38.7461155742223,0.16449180377257805,0.02391060269254706,0.06586802395329282
1968,0.0005611650600175786,0.057683308482923516,0.012299407800056603,0.005837529824087989,40.228155785607804,0.14433516857942696,0.024139218499560768,0.058333675990148326
1969,0.0006102497463279905,0.05545987069941534,0.011054639133887788,0.004589306236755564,37.51454723400163,0.15585340886113958,0.021695952136248732,0.07066283259984368
1970,0.0005595142985606118,0.055400637159196124,0.010849836834066267,0.0036086974834299034,35.65751397007155,0.1747731048826082,0.021288583718639117,0.0646313695395301
1971,0.0026420781620896255,0.03905203048289674,0.00928943223802571,0.01573583819684682,40.13499865728739,0.08727513324148634,0.02172142135436008,0.07502803690503354
1972,0.0005973920373769753,0.0539875795491046,0.010250116700514249,0.0032663629681026827,34.97291818395265,0.19377475652965676,0.020263052760692436,0.06972933008980706
1973,0.0010561205853140642,0.04819763795571521,0.008753696977271828,0.006781374157160495,37.77396209409776,0.12770142713794425,0.018242649120641996,0.08269355374362501
1974,0.0008563809260861494,0.049386403999887515,0.00878691999320749,0.004207673288267244,34.989153117436814,0.16389560314642596,0.017846614615920964,0.09174354456163905
1975,0.0007134245111748836,0.05017625799807388,0.00765063704181392,0.002614888085776936,32.1785585346532,0.22606575129426437,0.015421987249661043,0.09164630717154348
1976,0.0007141539811273122,0.052622501786495565,0.007465898672601073,0.004647528620240636,36.48873824938555,0.152461641916259,0.015248030421506603,0.07815247688104508
1977,0.0005256522456540924,0.05387639323596923,0.007435895951289872,0.001851169078559948,31.86224920691066,0.2869554366074503,0.014773909305315715,0.08438711202948697
1978,0.0005457459719503831,0.05436427706660866,0.007172134573497249,0.0026732355332924453,34.11294092610865,0.22430790736015596,0.014322505332859704,0.08512081608370897
1979,0.0008019461387282492,0.0499730223695172,0.006837095137250037,0.00390431150665975,35.402911176995474,0.1759619509440038,0.013903128932293497,0.11927859803330082
1980,0.0005135299795017228,0.055216657152759696,0.006425040324589542,0.0025305609930178817,34.449567743144094,0.220580401764918,0.01276975785769166,0.09883308884068669
1981,0.0003931948121070161,0.05875593879506505,0.006472278619993413,0.0022820269339502036,33.91886162790634,0.23128494456628068,0.012942915589537897,0.0685991557033987
1982,0.0004064348988270999,0.05882145380354888,0.006410080142824587,0.002761644591093269,36.3725803808015,0.19973468692374638,0.012610761846066848,0.09176931452439928
1983,0.00037089240856241854,0.05892189344421807,0.006648648622418574,0.002149101453844356,34.37670174477953,0.25645722177560376,0.013202890270927782,0.07153656014247432
