year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1981,0.0013637956607440592,0.04525011895997376,0.012592734623922625,0.00888068999537173,38.24224300168918,0.12963859884458137,0.026370998760343548,0.07029540442598302
1982,0.001212908759383585,0.04655172904527981,0.01345330659937048,0.008831627117492922,38.82283762555997,0.12250975061691936,0.028001739489393013,0.053362063261664504
1983,0.00249391443543983,0.03889377634555632,0.012091502885010007,0.01400402429126743,39.352165132265505,0.10484124814049701,0.027392989734264,0.07483908909667086
1984,0.0006986788953444293,0.05084187834054069,0.013507212268014109,0.004219513440626601,35.94327749469863,0.18007713818153398,0.027224334144799914,0.0503146831303805
1985,0.0013650648751035066,0.04344569732699096,0.012327354088949468,0.006865379908651001,36.67993118937677,0.14775477892405087,0.02593537257550708,0.07503004401267667
1986,0.0013056380169235193,0.04222698274073357,0.0108612584353694,0.005250585902470058,35.5956704419598,0.17305788399220381,0.022838805216656023,0.0923053941814173
1987,0.0012249037076809933,0.045234944937332745,0.01046115169608309,0.007477505772420277,38.32684613467976,0.1368447426904259,0.021963286987308542,0.08332827710971788
1988,0.0008665607372601048,0.04657116326098192,0.01018668542950886,0.004114802533134689,35.995799938671325,0.1793249421719209,0.020870875407436408,0.0760821962203192
1989,0.0009394008177674564,0.04483984366976824,0.008591613400189631,0.0038296790307089977,35.151810063616466,0.1935820235512144,0.017737510206375467,0.09478978057865362
1990,0.0006890907892070187,0.04783152924531066,0.008861638718151849,0.002936547986547866,34.65874232132483,0.2148552916356785,0.018102392098612398,0.0681531692018919
1991,0.0007518357510913999,0.04636586849606289,0.008167774192517439,0.002746563602101689,33.88043411980719,0.23891163089508632,0.017069596891937072,0.06698092514856487
1992,0.00056251687836111,0.050687501974040476,0.007867467726703777,0.002518024208988282,34.56505044647742,0.2530256435287661,0.016072715138739715,0.06270448840385379
1993,0.00047210378550014234,0.0532149528649565,0.00793641945984783,0.0024647065704988514,35.16431347123322,0.2416027407785004,0.016024920822610967,0.058774910619288655
1994,0.0006089273975656925,0.04940786065906075,0.00743447312060744,0.0026875694725420458,35.26791236727009,0.24081804073682972,0.015149304242755152,0.07900644799487341
1995,0.0006211189727990637,0.049425522635010447,0.007467932607835405,0.003010191420284954,35.871078963415414,0.19818376952785463,0.015481507841794251,0.062345057969178705
1996,0.0007330813745497975,0.04695689644422074,0.006480973586507784,0.003054206112063762,35.609386572373566,0.1979475623489241,0.013495818015775445,0.09163796999433889
1997,0.0007075651485430615,0.04581450138946487,0.005762268476954359,0.0022240556124180533,33.61616738005727,0.24454331242795563,0.011980826805546378,0.1036492796001288
1998,0.0009105729498053945,0.04197615968823866,0.005762423532843549,0.0021104217676960664,32.6106343305541,0.2920452032411593,0.012227529195358248,0.12964858293910375
1999,0.000727042051959792,0.046089679436853284,0.005435537940337283,0.0024524958444851895,33.849991226600395,0.25204504684403883,0.01141436567922688,0.11104060576393696
2000,0.0005063962532881064,0.04962766983501171,0.004952459107459558,0.0015446962306174452,32.26517187944906,0.33706906328365527,0.010289868333096707,0.08555280703728421
2001,0.0004932693273411032,0.05055798303952739,0.004431479210664954,0.0018715968231830314,33.072072466708775,0.2952235970874196,0.009279057663105751,0.08645750295208707
2002,0.00041019431189349444,0.05214929383807451,0.0045760116671440376,0.0013660832905008945,32.45503114270835,0.3360092186161788,0.009266449390939171,0.0962693753584509
2003,0.0005687026431452798,0.04753808564932744,0.0033941522919012923,0.001709930806714072,31.928832274057093,0.27217315378616447,0.007340330869075366,0.12187309188085926
2004,0.0005039884525218039,0.04979118939508033,0.0035870626759592905,0.0017772052215546592,33.24588375542214,0.2949884113850686,0.0074376789683547355,0.1329323173189466
2005,0.0004740414319124467,0.049499385099962157,0.0033811306514255294,0.001478178179174138,32.32451494133622,0.3404960644215106,0.007088811333268603,0.11253388421207303
2006,0.000406899670302042,0.051786844272879856,0.0034774218229454983,0.001390838760010318,32.82547894655863,0.3440521803282251,0.007297136042906841,0.09662598067179952
2007,0.0005527500259175366,0.04727173468553441,0.0031534586819855215,0.0013920463969426297,32.29558806473517,0.4198670428277669,0.006644189788073662,0.16337534910710008
2008,0.0004191508305256331,0.05156816617285229,0.002490983209140481,0.0014433774744006878,33.13897913148312,0.3839956198114305,0.005155266390529334,0.17706718907970484
2009,0.0004599648179479443,0.05021151564528407,0.0027947609972731003,0.0016181585814562475,33.75611496114301,0.3434425479401093,0.005876520700398709,0.14871732683114222
2010,0.0003745141418099258,0.05336065134682828,0.0034951582552480674,0.0016101439196403115,34.16728364620464,0.29829447748145227,0.007143907266028613,0.10978292418452527
2011,0.00035600865405896795,0.05408128969508755,0.0029534004613547874,0.0015890133989131649,33.34328676282047,0.27093691331238656,0.006086674544367201,0.11337901043588262
2012,0.00034731985241210787,0.055033844847196915,0.0025317681314607097,0.0016418242676456266,34.416551895428675,0.28125835841258523,0.00510461148829518,0.17226414083635422
2013,0.00015680794467013725,0.0659641197919788,0.0034460948114082594,0.0010152103232185061,34.005288459152744,0.3233857812209649,0.006781303339691104,0.06736739314334712
2014,0.00035555324852613857,0.05406311330860441,0.00337599684474241,0.0016804299336601028,33.450061529377486,0.23733595499616542,0.006877329162135582,0.11668232214503853
2015,0.0004968038454432333,0.051399734963795324,0.0034747723499352137,0.003143397770884848,36.19581292968881,0.1519898661205492,0.007498651627582342,0.09755469825016942
2016,0.0002494957140228655,0.06003938952474401,0.003936453282881382,0.0016798660190083185,35.21758934200264,0.2255900553880294,0.007739909962162647,0.09597628883264019
2017,0.00019605077680353398,0.0635663337757673,0.0031200436873903684,0.001581844300874457,34.92515506352447,0.23264173791678608,0.0061869468064814125,0.08297069495147098
2018,0.0002466372653299596,0.06094188910653852,0.0031599123695492766,0.0023140134873312207,37.600874665913636,0.1697732871861698,0.006348397883307688,0.09211323103351685
2019,0.00037604784254672815,0.05407251089967284,0.003289552414092197,0.002187727038621641,35.416598123062016,0.1926287423972615,0.0066604401888050195,0.13919918988440383
