year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.005564593158783408,0.03173232414851573,0.056707502705789434,0.009371225312555754,34.96567074528428,0.20079266627730338,0.11681465052604542,0.0768682154973341
1949,0.006272959975030884,0.0313488623955597,0.05262302958859819,0.01216419092704967,35.34484440947547,0.16275919149841697,0.11065051846552647,0.08062620153850894
1950,0.0057972586987367234,0.033364086950379505,0.04929616697670882,0.0160439304926567,37.19525822658353,0.13080672692802223,0.10411720719828563,0.07324165434533059
1951,0.003351256275285304,0.039513714465941215,0.04812224205863154,0.01203416018710022,37.329026358998206,0.14137196522362866,0.09708180161045014,0.06829013769939449
1952,0.0033613562159952575,0.03935004540110341,0.04365641615532596,0.012831094462207863,37.16332594484461,0.13275615168376556,0.08871469463066656,0.06912509979378113
1953,0.002540297408791422,0.04231562782336396,0.0404790452573095,0.010632430662177004,36.582859460324215,0.14182844810670833,0.08150373262582893,0.06319235673103313
1954,0.001730239275781215,0.04641870017295881,0.04124349220055509,0.007688180106336555,36.299029493299024,0.16667350889002464,0.08130280451704486,0.06035215106843111
1955,0.0025492252176586645,0.042332242033094804,0.03937071591627952,0.011175831320311183,37.184030861905626,0.13542964151293085,0.07890278517518558,0.06859571204014978
1956,0.0036458596416329052,0.040744940503629305,0.03728108043435283,0.022471796736433024,41.13330959083407,0.09987617711771438,0.07709545617104727,0.06448148906019688
1957,0.0027950056809377967,0.0417809408266854,0.034570100846338284,0.013480627136384718,37.552819557593914,0.12472735735959371,0.07040500387636375,0.06825946700247815
1958,0.002324973862854824,0.04261095574132314,0.030031652763430308,0.00996878159122883,36.01212855283351,0.14599759686037425,0.0608395587502194,0.07315150658424556
1959,0.0032371331319322387,0.03941234022606759,0.02805957219514088,0.013988878237876772,37.234807849027895,0.12339357383786177,0.0581476967109614,0.08703393895490712
1960,0.0014773971519511718,0.04871957168664473,0.030024085798479143,0.007766730950311347,35.52175885427829,0.1679582296244434,0.05968338359018552,0.06082805291259577
1961,0.0015885919952222964,0.047934140635892075,0.027374617295636682,0.009496333227981477,37.59086683002043,0.1446953786289339,0.05465463679913246,0.06603806491383686
1962,0.0018204685176088288,0.04715486413251965,0.02604555699763589,0.011594438243169879,38.07847450826086,0.1305876120761752,0.05240308008640901,0.06919373212383254
1963,0.0038700393284582585,0.03987026955990396,0.024539712308588334,0.022824405826189595,39.964787686424245,0.09827127437117907,0.052730837029134885,0.07937149130260066
1964,0.0014613389861613956,0.04710208825512328,0.024506787640103146,0.006239875440609869,34.41153886798323,0.18536638258043453,0.049036259553617935,0.0673502030817843
1965,0.0019684958555724877,0.045380754075977914,0.021767242629915667,0.0103717951848903,36.577027346172386,0.13862336737594105,0.04437088419960755,0.08074892794911244
1966,0.0013418161749232929,0.049423198172548005,0.023486423538530532,0.007444852128112671,35.4673366273129,0.16011396524401747,0.046724481041503486,0.06703798860543891
1967,0.0014388457648900523,0.04814160208345045,0.021571206402850075,0.00721606600175005,34.90072157941673,0.16643011715006156,0.04324498420970133,0.073006312045657
1968,0.0021609569847497183,0.044606373764614154,0.01968561236231358,0.011591878502869933,36.51112134400399,0.13494654705615167,0.04054798695802213,0.09005355465510057
1969,0.002261865597486422,0.04319585864841882,0.019397714592670846,0.010156050062299877,35.263457703205994,0.1458894519743393,0.040128687927851896,0.0951001049910586
1970,0.003036268142232693,0.042186654216749,0.018866124404905718,0.019699153722573706,39.79397197768186,0.10218903850704218,0.04034822188236684,0.08784677087488041
1971,0.0024664122876699108,0.04168042731895394,0.018165479466695764,0.010503466307308005,35.195263008976255,0.14134442428296934,0.038218027142846764,0.09724616737453422
1972,0.002973291643715585,0.03860119997051595,0.015927942858593256,0.01013763450245239,34.42996696768047,0.1457845328467777,0.03464484819855986,0.11887552603826834
1973,0.0015073548208862368,0.04654008399730538,0.015903589379780755,0.0069156617743255135,34.44469163790177,0.17038577549303474,0.032370205041369955,0.08908566824629893
1974,0.002501517358692573,0.0407380239908215,0.014872301174771386,0.010489248838236789,35.194178226928166,0.13523850597148046,0.0321367784543176,0.10112706793697197
1975,0.0018976711356980247,0.04376603531089841,0.01421744545360957,0.008444872256906957,35.02398860929057,0.15099944438273136,0.02977764376088012,0.10314400003047798
1976,0.002345474090879181,0.0417951822913122,0.013354136295003899,0.010626962549521418,36.032720730682634,0.13448359959159517,0.02872350100316293,0.11720260892331473
1977,0.0015560549486477349,0.04485351390266377,0.012289497897626445,0.006293720490980436,33.979722633960975,0.17718160995398963,0.025499094525485547,0.10819765429538236
1978,0.0010971709926790487,0.04974531524807187,0.012300932697109647,0.005706019173880426,34.78032353810007,0.18285561857975932,0.024870890690915005,0.08906796786140452
1979,0.001633346969689133,0.043666918291663304,0.010875045813563584,0.006353237253833694,34.36688717162388,0.16872820281539114,0.022859486629058616,0.12011951219029943
1980,0.001588098119782607,0.04472467303442474,0.010762272178937065,0.007054493659399284,35.51069536398033,0.16356311361096826,0.02250296445299431,0.12547086904899699
1981,0.0011994216733657958,0.04823953380756248,0.01037713478184718,0.006380375402845733,35.89397049092661,0.1676278263183758,0.02120190353677346,0.1128701353179174
1982,0.001108444249533978,0.04843466033173527,0.010048586733915957,0.005411967579351588,34.82100153330331,0.17844157336609595,0.020585866211552874,0.10447830694173144
1983,0.0008926261983854824,0.05149619424450038,0.009631189950176382,0.00537196890652377,36.54847799298012,0.16169843803297726,0.019353384882900667,0.0999877218394005
1984,0.0012045900252076254,0.04764183023323743,0.008867392050273622,0.0066913656216239,36.877395978704136,0.15050659592044657,0.018368768312756006,0.12172331787294702
