year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.010224926362193885,0.024911140628326563,0.04827470324705735,0.013771746509620372,36.28298495301658,0.14703698826823428,0.10901022529846693,0.09586783035789005
1949,0.02434575295296643,0.022268479105741455,0.04022945485813478,0.05703046916615506,41.46873756852212,0.07637950128352669,0.11617576793614133,0.10824669112283465
1950,0.009763449309153125,0.027050795469740752,0.044045721251758714,0.019659679060882587,37.30573388207479,0.11058078516254434,0.10045092887762343,0.08951356756883964
1951,0.011616723506258237,0.02663122059476752,0.04047371836522358,0.025854655546154234,38.329009406108135,0.09965977036226505,0.09622795863857679,0.10146950272975017
1952,0.014439973488354168,0.02374945973345428,0.03290185252506508,0.02680816977423414,37.24160770549249,0.09537198472639605,0.08650797720590903,0.11492261610775241
1953,0.0077535525146726555,0.029379001360253326,0.035159805851306146,0.016716410018558243,36.12273732325344,0.11639564785858442,0.07949288016081334,0.10234985584504205
1954,0.009336632168765437,0.027771627207251407,0.03326844942541364,0.02173372465549458,37.28498189812229,0.098568364237553,0.07878525286455103,0.09863259823217507
1955,0.008050070465192379,0.028758542912188687,0.031670158298716056,0.0179015910234798,36.51008006475699,0.11036702107385883,0.0734981785012682,0.10462864515048344
1956,0.004826184879444429,0.03417764934134676,0.032315510382684765,0.013288380958872756,36.47472679263839,0.11994657758906306,0.0692482072640759,0.09098643392305025
1957,0.00537831497508701,0.033023404863366176,0.029271796691851114,0.014291445533948998,36.42087048738978,0.12301502333121561,0.06411563721451195,0.10339129708748854
1958,0.003926932790356928,0.0356190501216273,0.02816637143925987,0.011721498998308271,36.74009650773674,0.1313933570434281,0.05977106852988644,0.09448404719481447
1959,0.003911071367639093,0.03592856138782392,0.026311482351159595,0.012178233548316465,36.73194297840152,0.1272424124271551,0.0559894102345231,0.09881897320222859
1960,0.002868267568293964,0.03995005307121659,0.025076341805168795,0.011090610210782993,37.18497527782261,0.12910115401203504,0.05209747455862539,0.08930931483269931
1961,0.0028813834040713475,0.03926186276683307,0.023499972705942576,0.010454376326797948,37.05514690271021,0.13405524033176325,0.04905273858682427,0.09417871138287416
1962,0.0033966909762604895,0.038727953827828364,0.022827716669563118,0.014216677384948488,38.34951671187867,0.11469662172468066,0.04848328973354404,0.09819207278649512
1963,0.0025164352663748493,0.0412994667062205,0.023756587012127326,0.00936763131315949,36.182906617146905,0.14440935834532587,0.04897771097597875,0.0905365032210606
1964,0.0028888142698831297,0.03877093688109633,0.02097496596455924,0.009794398074531502,35.997096257008025,0.13579942428287092,0.0443719930825394,0.09591733248816674
1965,0.0023094243893205936,0.04145003722097343,0.019807429891649565,0.008367224328865632,35.6895569650774,0.14247588197120184,0.041178271154613665,0.09191544631501776
1966,0.002026492894177886,0.04191327799432112,0.020018257336461762,0.006456300574712372,34.725985126003664,0.1649515896661678,0.04118427066827466,0.08806149412865776
1967,0.0020379061395893417,0.04155100628975298,0.018814504320160266,0.006062259201776344,33.77575748571135,0.1745277844138463,0.038943786335998105,0.08932771077074703
1968,0.00231365787714657,0.03936870037751571,0.01836549696930712,0.005860672361956097,32.61598724365783,0.1756389738056712,0.03858835581989313,0.09196659253645488
1969,0.0023605199821453656,0.04004104610786758,0.017662716342076508,0.006832338101262041,33.42002694620147,0.16181222244422408,0.037261763373530356,0.09472023089628162
1970,0.0018377550331528263,0.041242906499686524,0.016789722683195875,0.004589298358584915,32.52414940535566,0.20212721147827611,0.034640714346513835,0.09268529472008646
1971,0.001943035985859794,0.03959184830775892,0.01564293065373995,0.0037619992113753897,30.62745055953833,0.24391727852478043,0.032615027089998624,0.09755250172864324
1972,0.0018929808942061057,0.03988159602692246,0.014393845062176525,0.003774710546477815,31.163965830014373,0.24206358814016624,0.030111117704191215,0.10267920530553663
1973,0.001948314227425277,0.039006521146508245,0.013486944440927838,0.003566736731963833,30.444252652387444,0.2571512649246676,0.028369274501705274,0.11068845985414448
1974,0.0018775612318038745,0.03941237984413986,0.012698178635071387,0.0035235130798027077,30.34839404553208,0.2535832594457985,0.026706092842857538,0.11527234919276173
1975,0.0015124245322807376,0.04204480683658386,0.012065499384509258,0.0029505993823147,29.81786391249711,0.2914571957201346,0.02498085174682659,0.10730931867904919
1976,0.001664964440603122,0.040447762324415173,0.011197873493669259,0.0029792538768140613,29.6381352601622,0.3062614842313715,0.02362927071471836,0.11463155308951298
1977,0.001665906504287463,0.03994595904226261,0.010335525334990882,0.002962018594140484,29.965557416232503,0.3016373971943265,0.021848131987623316,0.12575911755471608
1978,0.0015816417415753542,0.04090592628767309,0.009299028483720597,0.0030883225689923234,30.106247518372115,0.28250814500360666,0.019663041715014984,0.13603515604003774
1979,0.0014285822878865734,0.041970696482210086,0.009087283698208349,0.00291616240807348,30.30941267757845,0.2989203204603608,0.019177046635319193,0.12358241146214319
1980,0.0015895493722119507,0.040351894538923,0.009016673094741103,0.0030455590825068865,30.482046689726545,0.2963208589777224,0.019207605415176153,0.13484956189791827
1981,0.0014516697505211548,0.04171031068261993,0.008561917753462635,0.00315117375101354,31.009120435790088,0.27168161059664847,0.018120263688612914,0.13492716077703515
1982,0.0014289007753648338,0.0413175903118775,0.008220348287721982,0.002856203253642163,30.75741044747993,0.29897471656610264,0.01753454888872161,0.13295681787203126
1983,0.0013081491918039228,0.04283903775063222,0.007773373518309589,0.0029597730706887966,31.716119542924627,0.288052312227478,0.016295706196837713,0.14590282323758147
1984,0.0011735680479664494,0.0439868155424501,0.007439679499526454,0.0028046669187376102,31.85838834511949,0.28823085918581537,0.01560921013402695,0.13405523765581354
1985,0.001067298973158904,0.045281711607681796,0.007450314666384148,0.002757150209854304,32.09712461941221,0.2785635448287286,0.015517992094686007,0.12637799038010306
1986,0.001010451586256357,0.04561743424438983,0.007247702343559778,0.002563236517310161,32.07563640566983,0.28273566637430714,0.015024975646175399,0.1264022574893076
1987,0.0008640072768843279,0.04728443932862172,0.007087246750653402,0.002324811891981433,32.60562305295489,0.28755275872096947,0.014507709346413973,0.11995208649868082
1988,0.0010483492390753026,0.04438049903414436,0.006998767420861927,0.002593072425235782,32.88543063163954,0.264186062291003,0.014653956362042971,0.13071429704728293
1989,0.0009989283550026762,0.04496609020517028,0.006677869184728577,0.002596436653134055,33.37515782588375,0.26367111108839675,0.013979810212687276,0.12993957283972715
1990,0.0009954235448532695,0.04449386887949944,0.006493778608968779,0.0025036262544457333,33.92616953453236,0.26467521446189357,0.013655795372276945,0.13132762228179898
1991,0.0009870517269110922,0.044339055102108074,0.0064047348236814785,0.0024484101964753584,34.36806924079796,0.27112320345798235,0.0134475053961928,0.1328250552779373
1992,0.0008483164102354964,0.04633924914735367,0.006037101255085621,0.0023503539794805235,35.40845549892115,0.26682618082588205,0.012565516041124266,0.12822500223922315
1993,0.0008395593375325049,0.04640976109915993,0.0056452461301179,0.0023794955741092533,35.54339534938765,0.2494513954903104,0.011832277275614327,0.12971206636873991
1994,0.0007457526467758595,0.047180026506761834,0.005294141123869748,0.001939902481552162,35.089316881817545,0.270169474344627,0.011097851491214613,0.11931456056869674
1995,0.0007619691970563758,0.046683147995528945,0.004280826872807874,0.001926847961838574,35.20004868572259,0.26196284930394714,0.009047816461525084,0.15548671776188278
1996,0.0006969473248253284,0.047588282575386456,0.004172290700929656,0.0017396243084469788,33.96944589490574,0.25932487125642906,0.008811497608001945,0.14334859985587778
1997,0.0007494894074103061,0.04545668861957777,0.00404031099485398,0.0014182864359019887,30.934986436001186,0.3341187429028714,0.008641188292449569,0.15083949120718623
1998,0.0006303677757407417,0.04748229249275667,0.004123771784149801,0.0011680646007787966,30.3125329389146,0.41172512922896864,0.00867097118297394,0.1321591085656625
1999,0.0006902372150797926,0.045898892423240634,0.0037742037866743106,0.0012118366190783326,29.829658574957975,0.4160067302509727,0.008070497905096903,0.14930090144294486
2000,0.0006876625345957827,0.045607091726918014,0.003921470609262828,0.0011950448774959987,29.582843420972768,0.3740199226990612,0.008385616238485482,0.14020832635405092
2001,0.0008253598528221671,0.04284786775652703,0.0037491139509970694,0.001252350927400925,29.297853846481296,0.39702462323266896,0.008190342623041906,0.16930842500472226
2002,0.0005805794253516849,0.0478397912457166,0.0036158703333442105,0.0010756422947485206,29.711463208570432,0.4368345576425654,0.007583190929734775,0.14561582744891868
2003,0.000578801286436655,0.04800251340843664,0.0035495902927781134,0.0011118772785662975,29.716032434689453,0.37404149058252967,0.007406039277976352,0.1576509232208195
2004,0.000531534771175652,0.04847535665429711,0.003526970604433681,0.0010349548795118293,29.585362515082,0.3930968937707911,0.007361633050173397,0.14447461806154122
2005,0.0004589535242401423,0.050823327754426856,0.003260771965255772,0.0010417863444981824,30.25934757180687,0.3857482791253613,0.006706313311804808,0.14892364786828305
2006,0.00047400630585651586,0.05009991913413141,0.0033638000025135494,0.0010731915762720685,29.94557216272769,0.3520424483326224,0.006965754929733565,0.14196200207876913
2007,0.0004092586770517626,0.05212306255904023,0.0032891286637878503,0.0010170838773002296,30.280150151302426,0.3971194847779099,0.006723991167886098,0.13628646268312425
2008,0.0004000281841709158,0.052454595494316636,0.0033489922741124192,0.001029755718478059,30.695722695354128,0.3844769765446069,0.006795431621370041,0.13912129142064025
2009,0.0004041804664737113,0.052142641565829206,0.0033994045829668132,0.0010277931893258275,30.58113197658922,0.366710183447484,0.006934904771232014,0.1312662431495102
2010,0.00032270581909045666,0.05549536082662314,0.003283559886103127,0.0009909785855446646,31.212057874409535,0.3551011941130091,0.0066401451038175345,0.11448466106037941
2011,0.00032044877805751575,0.055282618652999826,0.003064979356859934,0.0009786354009272593,31.20921783164466,0.3796091000902416,0.006196233544381306,0.12427874766871728
2012,0.00030860372301544576,0.056078668075473036,0.0031833918142804454,0.0010735379965218826,31.49564879553256,0.34934607482547614,0.006390927365347522,0.12305956705477497
2013,0.0002530222014438216,0.058667737027968105,0.0033693358113751964,0.0009341146870497724,31.980356825801174,0.3436987849130531,0.006633682959319749,0.11257696089033033
2014,0.00022268360566689033,0.060218305997951055,0.0032691719181713592,0.0009243543661759682,32.585727192413906,0.33473375332213573,0.006463007723028953,0.0990930979148248
2015,0.0002825256034576592,0.05715317804654735,0.0033716302820788933,0.0012067057174641744,32.77578202866259,0.26619519198556707,0.006760353939381306,0.10483573644249432
2016,0.00011716688957748367,0.06639298876356052,0.007088590278232722,0.007205593938053667,34.74626031505155,1.941300335065079e-14,0.006810409592479048,0.05745469923486579
2017,0.0002662846107982492,0.05801307126837857,0.003519403651658841,0.0012817815545543819,33.6263359620276,0.2599475526715808,0.0070299639725445685,0.1015474812719262
2018,0.00026711570684507174,0.05752872042523053,0.003555639605985245,0.0012143046534929763,33.44982038066215,0.25232766548169455,0.007106807287905757,0.09836704193768755
2019,0.00028400181575413604,0.056878026312629115,0.003473181650508296,0.001459802786839562,34.87153151298638,0.2291536815136659,0.006934556353207511,0.10890355600233224
2020,0.00022379654344979283,0.0605596628950147,0.0032947345849301457,0.0012827681285476078,34.47569199082422,0.23699108283627746,0.006593326047201415,0.0882063042771572
