year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.05489263784451678,0.01326947086956072,2.3366129933804813e-12,0.03669320243110734,38.007049768678336,0.14213149654268703,0.07031782079601104,0.7922785806957189
1949,0.057039377669946434,0.013070889408420973,1.384676373150209e-13,0.03791318477088742,38.2706927354934,0.13744505366534238,0.07483482135465533,0.7263718779380791
1950,0.055840379046917674,0.013132244109619077,1.563538721426366e-13,0.03670889981529555,38.41423749858348,0.13344450078105552,0.07886880458846368,0.5572607347641224
1951,0.05285780676082603,0.013119111236813169,0.0014898614192073317,0.035193022456574276,38.36573774430985,0.12487257874257718,0.07852333577000005,0.5051699945153876
1952,0.032021832648951976,0.016797393822213826,0.015422255549496862,0.030303861434259918,38.82273588760952,0.12645746062379978,0.07185482379240744,0.4099777665072796
1953,0.02902587400764789,0.01715033279434763,0.017379906131317378,0.027060723524146717,38.30000291110842,0.13002169130135346,0.07179571145188705,0.3740883892747059
1954,0.024054447383457942,0.017047132392706575,0.01889673983311425,0.019270056975636527,37.60844852623509,0.15067947972418194,0.06752731730880115,0.34409840128534086
1955,0.015222363938972895,0.021493325424259517,0.022888955829955124,0.019072617684781724,38.427517716711876,0.13968196387653478,0.06206592958527518,0.2831245171526751
1956,0.013223409533628404,0.02298042065444731,0.025194143926799265,0.018208219611458156,38.23914718888566,0.14317284965663915,0.06344618774931997,0.26046546204437515
1957,0.011804145664383684,0.02489078669892038,0.02488327384488962,0.020487405787186934,39.05449272211504,0.13207451092033862,0.060900139631614024,0.2509053201273193
1958,0.010319363370308402,0.023656043016242807,0.023457380115360138,0.013528277160300676,37.21551539178611,0.1547263615164529,0.05712924422513608,0.2267391694495496
1959,0.006666808610039227,0.028456127510297403,0.024195792480002823,0.01267580273988062,38.23091795950873,0.15179559624354652,0.05260126598846752,0.2043402728146239
1960,0.005581165205122757,0.030183929419142982,0.022895722172192382,0.011682130972026783,37.88539207859804,0.15246917038852797,0.04898918683378032,0.1925071138400572
1961,0.004471347172616692,0.03288307717716457,0.02150759852273008,0.011946317273915907,38.605867320216944,0.14317817380114534,0.045161796884406066,0.1769837370575087
1962,0.0027935949811801154,0.03773293395208474,0.02148710054028942,0.009043557649170397,38.47758546078061,0.15757320261711616,0.04292966556638059,0.1479434752805838
1963,0.0025652545854486478,0.03817471964617814,0.01872036960661853,0.008891907776169997,38.74317651622467,0.14722357432896913,0.03772129068207233,0.1477889734646518
1964,0.0018342979860304339,0.04138947386620812,0.016975263571632447,0.007025125789782465,38.543152610720995,0.15426462241131444,0.033373755801119544,0.13973845321388167
1965,0.0016955485303652503,0.042924193158695265,0.015591451670498526,0.007570960744344312,38.98866337499127,0.14810231102805133,0.03060491285811673,0.1432762663392543
1966,0.001483938035702002,0.04443824809627713,0.013557065085269866,0.007832708879761069,39.769364385357505,0.13791005504111467,0.026509709095788526,0.14413531574153265
1967,0.0015938749282297046,0.044458241274643526,0.013470540388763238,0.010226870631758126,41.50957995978896,0.12021075631953139,0.02681988987468757,0.13331861362439254
1968,0.0014337502331918314,0.045163009133820375,0.011993982390870881,0.008988413078167251,40.91803246077046,0.12502472606072446,0.023623067231743858,0.14661919827464104
1969,0.001519915442986482,0.04343534958438258,0.011039787538195903,0.008113708583789956,39.97356855620086,0.12861412035508535,0.022017280390044944,0.15587605239690594
1970,0.001635250946519814,0.04313623666106543,0.01027234044257319,0.009478249789909436,40.63787723710653,0.1194259392522977,0.02070708133690443,0.16517282259724375
1971,0.0014563404035231684,0.04320326600329794,0.009904467426917701,0.008008315566211956,40.19905893570356,0.12439179736781066,0.019800535909988485,0.16207056588415353
1972,0.00143253819855884,0.04223247381223316,0.0089004846055429,0.006757127357293058,39.08036247160214,0.13354862883687013,0.017772421489872375,0.18228435753190197
1973,0.0015410874692866686,0.04088050094280726,0.008509415989050426,0.006819912543467102,38.73788830718823,0.1289403281584809,0.01727724705363523,0.1841558923097135
1974,0.001831070776665264,0.03903202461429858,0.0076292573780443575,0.008294375018967098,39.48711578641855,0.11550100386549922,0.016141364890240928,0.19679328341405075
1975,0.0014533675957858656,0.04030293385481298,0.007179641317071912,0.006142509904265861,38.319260332815126,0.1268720924008242,0.014796859756841793,0.1911850829868006
1976,0.0009315153770433561,0.04449748552209984,0.007164369791104706,0.004164678672425181,37.6134956117335,0.14686597323735417,0.014003492284707791,0.17117470697453482
1977,0.0009441898235235419,0.04395945436716684,0.0068731325794536575,0.004311232629232111,37.898192312627685,0.1396641714998292,0.013499090982934961,0.17379188192663897
1978,0.0012150143878997281,0.04149228225976746,0.006181320797096732,0.006088961132676407,39.52360844402175,0.11661792619560828,0.012729183403858615,0.18108417825286488
1979,0.001322025979907153,0.039360532465954945,0.005659711112055916,0.0056543281724253935,38.526085807391105,0.11449013558953869,0.011994362578791017,0.18609746338880956
1980,0.0010222382465173887,0.04217715113687774,0.005571262748112826,0.0047185599516450264,38.300035464686125,0.124501662387024,0.01129821426197001,0.18757438524966816
1981,0.0017492788426107016,0.03737669347667792,0.004787247109827543,0.008879534059432695,41.10694255210787,0.09386383266588878,0.01095360214548971,0.2037945789402491
1982,0.0014295222944956487,0.03898658232580371,0.004579784341463113,0.007757053628205517,41.092933790648,0.09445560680687191,0.010156281292455436,0.188185058926311
1983,0.0010491389768747333,0.04062340278882065,0.004665048048772822,0.00463480820305311,38.11803602499711,0.11784405399095367,0.009825166234491,0.18411577333249876
1984,0.00114526580859408,0.038741023641463534,0.00424320161258601,0.00445858057521574,37.80601128512496,0.11663456169596359,0.009155286985448367,0.20545866159598722
