year,a,b,c
1948,2.627800204270117e-05,0.09334143832416977,0.0008029587624367292
1949,2.7420488894479915e-05,0.09286334989163246,0.0007735557019954776
1950,3.007680556009903e-05,0.0910559083371647,0.0007733627866248595
1951,3.194816748535932e-05,0.0901885149470865,0.0007520683802549571
1952,3.4001532920510884e-05,0.08888544543473291,0.0007479796498779238
