year,a,b,c
1948,4.411392223390491e-06,0.12257321255871903,0.0006794881266746507
1949,7.125514068377215e-05,0.07109994944870505,0.0005009112622523962
1950,4.737037314721522e-06,0.12020454078671738,0.000706709662186974
1951,5.23043526502917e-06,0.11876854579944551,0.0006666098788077753
1952,5.056529269619457e-06,0.11887918953099648,0.0006833478379943629
