year,a,b,c
1948,7.112909156060393e-06,0.11458400624363539,0.000636351721173929
1949,7.907784441392577e-06,0.11284610839399936,0.0006332350251335649
1950,8.307671505807956e-06,0.111852912627013,0.0006238699038654075
1951,8.591433179045435e-06,0.11110390093805772,0.0006127313482768412
1952,9.286862164299904e-06,0.10965887804172608,0.0006011044653350024
