year,a,b,c
1948,1.0248371919339477e-05,0.12191941503158592,0.0011096065314191534
1949,2.236411125128997e-06,0.12867819033928232,0.0009413022820685905
1950,2.2946361648206368e-06,0.12809535259770558,0.0009265399560660028
1951,2.5052966428409007e-06,0.12613270129687346,0.0008821260412640966
1952,2.4813973624402153e-06,0.12603559145588983,0.0008812030244963018
