year,France,United_Kingdom,Japan,Italy,The_United_States_of_America,Netherlands,Canada,Spain
1948,6.189813949342326,4.960929715766563,8.969833811338802,13.868767897323345,4.691858768692958,5.41766681456448,5.183634777890093,8.270581379557532
1949,6.107066027677257,4.798288294620859,8.739013770208324,7.020419608707695,4.649821042533531,6.13721071992738,5.080550946165518,8.149213625695342
1950,5.963399761360026,4.705287080208459,8.241054365080387,6.720945029487509,4.556087841477263,5.145882707072499,5.0653262181935945,8.030548195486993
1951,5.9264028461425315,4.577409083240559,7.8218256644340345,6.481895602077491,4.478725082450057,5.039777874126521,4.918852699081196,7.209819540166121
1952,5.448703743111568,4.446512358415082,8.716411453500577,6.059086790389922,4.358721910806225,4.869572460256892,4.854643080082635,6.946656809530555
