year,a,b,c
1948,5.334303542185322e-06,0.11636203514257847,0.0009314827606874482
1949,5.184466987676612e-06,0.11696757997054075,0.0009009307494237675
1950,6.4817873439508435e-06,0.11298443154455008,0.000870751547186204
1951,5.788686469675337e-06,0.11494017210298137,0.0008624709063586112
1952,7.392974558901498e-06,0.1107553975156886,0.0008630643719055539
