year,France,United_Kingdom,Japan,Italy,The_United_States_of_America,Netherlands,Canada,Spain
1948,31.44949155070165,14.174616644116242,51.53692087444719,72.7519070722254,7.449259990465862,13.01680776527482,12.40197288305967,45.48789165298143
1949,31.628553932370522,12.387568509287775,49.44096139983682,36.73821074178514,6.8682200293243625,21.977506293726748,11.001282320200545,44.68503916845887
1950,30.871401900838038,9.935617766113097,45.678675408354565,33.81787478890408,6.313300074253448,8.429594631646296,13.390411934816484,45.14052583018022
1951,29.767011375281783,7.963563459469299,41.466953666943056,32.805424958170676,5.945450684526975,8.466202072573623,9.959683272369944,35.724210004385185
1952,23.171878210247,5.454614625631422,48.69163426176786,28.141445541008125,4.740595556603125,4.827070316578329,12.277821108959074,33.76673539868739
