year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.08353704540336998,0.01256264136885993,3.4331669735794863e-13,0.08597592457947628,40.356528706595746,0.07319802255363987,0.14176900038965448,0.1794735400761242
1949,0.08126634577152987,0.01308867817284724,5.068616597102032e-13,0.09436684390297043,40.83509331290278,0.0688515456897159,0.1356491168441968,0.1800327719921609
1950,0.07251645228895502,0.014446145484953009,0.0010476293281357343,0.10906426205756128,42.30383600485298,0.062013045771644466,0.11943639508601298,0.16890186820887826
1951,0.06915869608293079,0.015629046050628516,0.006392033782336437,0.12430117641206098,43.43907224123371,0.05941045865496377,0.12144384586965591,0.15721316987737566
1952,0.06607498383346933,0.016988555874982714,0.010274428847591999,0.14957761508544198,45.53661879461737,0.055363502622478356,0.11894100824394327,0.14965546572867883
1953,0.03684606761138097,0.02011278562715469,0.028625127725787135,0.09273000860067011,43.7744419250142,0.06421635344836767,0.11042621635520994,0.13240418540889234
1954,0.031014088151402608,0.020515140062353308,0.029336112771156823,0.07730163211254035,43.07834621901694,0.06637056451218648,0.10388365898483541,0.12061003449218691
1955,0.01981550309476009,0.02311987203490243,0.03467206826973417,0.05124187665566528,41.558328700165376,0.07725772233543031,0.09706999490059301,0.11593237646058938
1956,0.01953855261336608,0.0252015135085301,0.03393006230962621,0.06678437079184715,43.39647473924203,0.07046241751788548,0.09369752756571673,0.10946721163516646
1957,0.04171702499660101,0.022410144959770707,0.022399467061407906,0.17588701684194702,50.87604744838814,0.051804606996675426,0.09703355179564381,0.11887449788705544
1958,0.01982559228379944,0.024043321192074567,0.032512720766559006,0.06023120248338734,42.78102810385804,0.0722963605305595,0.09206005311982683,0.1147238652253577
1959,0.022626526319796447,0.024244654855265058,0.029483772675697573,0.08271818157450461,45.64153297135401,0.06399538064396015,0.08897550039401825,0.11109408936241572
1960,0.01580835091213671,0.02603200401371815,0.03184556950334642,0.054248800931846176,42.79699282397516,0.07406707722115277,0.0846458699627551,0.10676628424616304
1961,0.016932419717904282,0.0255445735290619,0.028871223067292222,0.05961711593099982,43.437798445272556,0.07045539415313053,0.08059415520948347,0.10402680605866277
1962,0.017064289559870625,0.02716635497636297,0.030020203002269236,0.07421676022066336,45.5452060396183,0.06706183713800304,0.08183505963094306,0.10171778737799676
1963,0.013811773294884875,0.02782111477719976,0.030383866464422194,0.055226699983861746,43.411689122821734,0.07321474234805048,0.07871127930511997,0.09719377736590878
1964,0.012906055766207292,0.028471110517241716,0.027861600897579164,0.058055675324382605,44.759008195059906,0.069077169256758,0.07188359597994787,0.09270355803227748
1965,0.030123155755574338,0.02586042053281634,0.01876025107698376,0.19730652184967568,56.756335990696954,0.04758725784781914,0.06864372361039722,0.09619502537442504
1966,0.016025592007867573,0.02698917669052925,0.023521974043352323,0.07447090004476564,46.35703215424242,0.06126570042454116,0.06702503865525355,0.08723946844044184
1967,0.011443582768792648,0.02853946556483944,0.024490241478411834,0.048821221898109,43.139208061853786,0.07011854597705236,0.06370705586257791,0.08509651782875638
1968,0.018873420026631837,0.025710733432716015,0.01949362520100628,0.08314627250947026,46.289532814786824,0.05833471575945737,0.06267802336829616,0.08950480481128364
1969,0.014261438006407001,0.027032124147692516,0.020608024518925516,0.05668100673272036,42.77819069890205,0.06735694516241564,0.06019877462507539,0.0923598817872251
1970,0.007698185947326477,0.029058683299975328,0.023005394989529502,0.02377828768764152,37.49304243662949,0.08999418478910287,0.05659119151833107,0.08516966762388276
1971,0.004534807219799289,0.033243387891487106,0.02529338267767586,0.014776426243956408,36.003585177348086,0.10771847324568747,0.056118075305429144,0.07248282250287387
1972,0.003483095069216083,0.03558382473607004,0.024246212017263055,0.011815380114512237,35.220724442058696,0.11731016684286745,0.05248547199161265,0.06675798658763524
1973,0.002636167284103524,0.038488736617672666,0.02396203115491816,0.009826890599374869,34.7781365947421,0.12562197508281808,0.0505896302942307,0.05996950954949511
1974,0.002093662712010444,0.0408638493624381,0.021370986805198507,0.008580425657986406,34.39972108040098,0.12660009838364059,0.04476161793147178,0.055634570909654325
1975,0.0016843330471735642,0.043112021452740325,0.019259953642150062,0.00670699763585924,33.270731878859806,0.14875024499329123,0.039887480492009915,0.05978076857548736
1976,0.001514384675287067,0.04441940577091447,0.01777490717355998,0.006553432943728527,33.44845247123286,0.14557003197248944,0.036740236236833805,0.05811728090553897
1977,0.0014855945122034025,0.04427312819335148,0.016464129811245946,0.0063447561703900415,33.22544473407939,0.14704233349318974,0.03418537008465145,0.059185296417421394
1978,0.0014847520930043006,0.04451046307600695,0.015533864547160606,0.006726357788551624,33.77970259366374,0.1425393362143087,0.03231637751252761,0.06323802534892978
1979,0.001729420846198892,0.04238860913916412,0.013719556634991253,0.0072277788252166145,33.815931122913845,0.14162176535496518,0.02924885116725773,0.07184382545864275
1980,0.001908033911518621,0.04158286589430242,0.012683457405184164,0.008267191947191568,34.43265706979515,0.1324441434285019,0.027375098340008112,0.07934576099530688
1981,0.0013648407081184597,0.04484505733411331,0.012858993163507148,0.005935820577967429,33.494853366404136,0.1611611180199946,0.02693516995067278,0.0738515331767949
1982,0.0011777143550793163,0.0465105485867388,0.011973593048799122,0.0057070369109535396,33.98949344701588,0.15706063377094626,0.024906703741756325,0.07103008575001699
1983,0.0015203948214942635,0.04410627932724256,0.010524611055099106,0.007250892540348059,34.73568094643038,0.14337642938180756,0.02251157099330845,0.09199762641742393
1984,0.0008728409143132309,0.05025039051265357,0.010336394771181793,0.00505963552985176,34.50380939927532,0.162804366372016,0.02121848244609686,0.06965793114882171
