year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.07563796309892613,0.01004196881089611,1.5157159520708037e-12,0.032642697881317274,37.156231646696476,0.1312409337475906,0.12699510449464735,0.24988719126127634
1949,0.06081326932408154,0.012028461364430887,0.016524098139057312,0.034456035466961514,37.46442462494851,0.12584699480710118,0.13125219755609338,0.23144563107565475
1950,0.0688245129967299,0.011807466707604845,0.010420636783631101,0.0437304393276667,38.109363524587685,0.10896846578530767,0.13463247026054342,0.229799686270263
1951,0.04251703266581165,0.018192981711871718,0.0346858842120013,0.06185822255966799,40.44785158445456,0.09423777278023648,0.13091393891039024,0.21338117480916224
1952,0.03355624981563043,0.020571611943647986,0.03359887156335776,0.07277215877683633,43.03465627704818,0.07918724730431762,0.11329446997649747,0.1907981434055174
1953,0.05194596478212801,0.025016916081320915,0.02643990680090508,0.34939305522874153,60.082827271726295,0.04845313816632778,0.10777682180005811,0.16421241896147404
1954,0.03691935765482797,0.025390817451906925,0.030661117699273415,0.2171280803014645,55.83802494283976,0.05303703118781676,0.10260415245394731,0.14857114626512968
1955,0.036676991096695255,0.025008836989210127,0.03252433444847489,0.1955099631713908,53.90761704257597,0.05537638462224294,0.10801145087537214,0.14833343574795407
1956,0.03502516119176682,0.02821962777733315,0.0332856400109203,0.3046047853089177,61.47763012057457,0.04974835214338612,0.10007620502237796,0.1262990974824461
1957,0.03038100083611775,0.030188720670243873,0.03898990430542507,0.3172491109485291,63.19210504831145,0.05059518768247325,0.10480267674402174,0.11468470424938164
1958,0.011162535980627553,0.03154822228694476,0.04088037728434046,0.06739448325622721,48.71012987182853,0.07170741538055747,0.09282095968145862,0.09888891743290884
1959,0.01490243116947032,0.03086837211319926,0.038707182542901064,0.10621834599898161,52.58503429627159,0.06251546166189925,0.09235242659429987,0.10113745906505356
1960,0.014111602243296995,0.0313812719921176,0.03728310358042408,0.10978778714860882,53.77155510653188,0.05999895578121972,0.08840647257829631,0.0887795302515002
1961,0.012122726847231924,0.03271924902332457,0.04105159032544026,0.10377508171957839,54.26955001130352,0.06085801308383321,0.09329601410881477,0.07791257498864645
1962,0.014206041120480517,0.03380575743401559,0.03455832767370315,0.16294973475463692,59.69066490306781,0.055449983685618154,0.0808482844327092,0.08248917148940027
1963,0.006999971810799199,0.037844159030774205,0.037014186375493904,0.07390431430300315,52.73938334087203,0.0679685553186482,0.079093993204846,0.07420819793218913
1964,0.007038975155177485,0.03570028330682473,0.03572858959267683,0.05717772143500044,49.500039414579874,0.06975347806551957,0.07793700721077795,0.06627150457627295
1965,0.007006371221327301,0.03686928217450647,0.03355965082303208,0.07231170986000612,53.21057944295322,0.06465417782488758,0.07304261984906106,0.06132804778024825
1966,0.003777185784680198,0.038408255508491806,0.033556345634462935,0.023911294006918937,43.14597194399947,0.08903945261910673,0.07032895398043859,0.0582581100593802
1967,0.0038297753002936585,0.03912935989039795,0.03204977859247916,0.028450442929147335,45.04896333285555,0.08281665179679631,0.06737079317301295,0.056004663387013376
1968,0.0027343291455631663,0.04171040786165683,0.030365277297332793,0.02038383990222415,43.419779831653635,0.09214005232877068,0.06261883564143485,0.053706407485622665
1969,0.0025844166942308733,0.042283189828183076,0.02899875142470697,0.017732492667288546,41.94026286972524,0.09885878875716736,0.05966618219587158,0.05851552104293967
1970,0.0018720064777554431,0.04353341947307223,0.027097307830343944,0.01092459722602485,39.80345542386945,0.11664551589048527,0.05483777320281931,0.05917407749961789
1971,0.002889915164493348,0.03924667853866869,0.023799839021825406,0.014209327798379748,39.026140995293815,0.10692397652463255,0.049844197752902275,0.07615973128768505
1972,0.0017696134671625645,0.04318290310950554,0.021569284058675968,0.009179752829349115,38.480776646739805,0.12508959355084873,0.04371613928429325,0.07286624280579773
1973,0.002355018062681071,0.0405718309338026,0.01961826885761423,0.011630011870272582,38.56830112441752,0.11624167136573234,0.04083563451383499,0.0843290464577873
1974,0.002028370319969193,0.04242550540249923,0.01870793613019618,0.01175450349310906,39.48345956887445,0.10970033428346422,0.03866539451746206,0.07566227026482275
1975,0.002542579275397805,0.03940185296266285,0.016527925759143615,0.01286145807698369,38.68448534497189,0.10179239219706004,0.035280133660744034,0.08215135674347401
1976,0.0016757609179803698,0.043005163665771645,0.01585317626250455,0.008102535413324528,36.59925225101392,0.12523670023796563,0.032739930959032895,0.07808240739672744
1977,0.001813134990134238,0.041441435108745546,0.014192867875602644,0.00793336619864199,36.259918225345764,0.1292645532200916,0.02956735415322942,0.09326265751878561
1978,0.0023443599098647637,0.038124410219382,0.012967104632415983,0.008940718145849316,36.07471113639817,0.12381988379159672,0.028142067450713838,0.10311670115888605
1979,0.0017841994016777815,0.04019199195488231,0.012329900006092874,0.006516978202150281,35.09072511646769,0.1418737793331873,0.0259168441611292,0.10398771173866482
1980,0.0011155152634848486,0.04568485372282704,0.010938614802914554,0.0051710654659076144,35.725759287499876,0.15229880443204097,0.02207867416978086,0.09949656462899072
1981,0.0018240334410338339,0.0396671489559596,0.01008745489879324,0.006864189211009354,35.41694039319888,0.13457800417994217,0.021714377303907264,0.11692497476228957
1982,0.001095290645088656,0.044788425853927824,0.010050993137337788,0.004594405361665295,34.6990242985889,0.15594137846636152,0.02064771349888901,0.09236722645845144
1983,0.0013453609481369813,0.04256530662131695,0.009321836605399354,0.005308231582178816,35.293384179147786,0.15455750135871252,0.01945514601375068,0.11671197909075723
1984,0.0016166165495978939,0.040287969454884304,0.008249193851120216,0.005968153277522437,35.18324419173844,0.1434143663152483,0.01795789269476444,0.12605391610758584
