year,a,b,c,Lmax,k_learning,n,Gmax,growth_speed
1948,0.008117239714230923,0.02999111333134898,0.058256926275204415,0.013582222929073878,35.456006150090815,0.1617933333492076,0.12435215682016845,0.08582289700544886
1949,0.018479463526127747,0.02563351658613776,0.05267624804514407,0.04363733219182856,38.68759745607069,0.09144648581077719,0.1310004906539757,0.09864473775390398
1950,0.007375741729442188,0.03220945172768658,0.05333775266917713,0.016783360712408955,35.57239759069665,0.13274504462892586,0.11422763547351665,0.07974528399430063
1951,0.009236162339816686,0.030878995695813417,0.04918855238802947,0.021829473853380396,36.3783631496586,0.11879555960186916,0.10888760718158051,0.09415256037804366
1952,0.010167031166115564,0.029416920434805295,0.042252999766490024,0.02254654378355879,35.81221913098574,0.11701917715478156,0.09706123313716587,0.10485798612380667
1953,0.006179094759569252,0.03468093679993911,0.04256418253244755,0.015398332526083209,34.75806447343363,0.14272735521919006,0.09092415945676223,0.09492536951483957
1954,0.006510253173170045,0.0342202554089492,0.04133091017430912,0.01827355164788752,35.923046096244995,0.12215639997240582,0.08963233602187323,0.08765147193894139
1955,0.006635667769258676,0.034031576713343906,0.03807282170006472,0.01800919781461503,35.71723894207337,0.1304280790617819,0.083388067727415,0.09798247960679288
1956,0.0039747268903880155,0.039880467085038694,0.03803275652760546,0.012550319524677275,35.30727420109247,0.15032215260239234,0.07858660995509494,0.08873378609048092
1957,0.004297260613974419,0.039040279050255755,0.03454788422244668,0.013545052978133404,35.50315568486467,0.15595586480383544,0.07211428943436451,0.10070222819850938
1958,0.0035490813553023426,0.04070010640948474,0.03254134271010858,0.013111256721361203,36.50623724045529,0.15072952011295454,0.06742717885660475,0.09192812664364171
1959,0.0036444338976739307,0.04087511389340501,0.03042697343248794,0.01437445216457698,36.68773443131909,0.14129803886912512,0.06337496644144153,0.09573401700434521
1960,0.0026370392577234757,0.04563027776644242,0.029014690449709595,0.013763058655632597,37.490510771492566,0.13955078916540425,0.059202160970535746,0.08550726444712961
1961,0.0025207723246716243,0.04489255142418056,0.027213573015596414,0.011034791250729328,36.542824099124495,0.15917926813295258,0.05547808058029942,0.09023650114675871
1962,0.0026134846886490927,0.045726922712075194,0.027309697356961465,0.01377209103543499,37.793262538192515,0.13732195454806018,0.05575875559782298,0.08931229056248415
1963,0.0026143519710458227,0.045736567716771225,0.027081410580011366,0.012857837151432827,36.79369570942648,0.14713155214333312,0.05538771601022819,0.09082542014924166
1964,0.002617431635688023,0.044383648337370935,0.024385043621277667,0.011481815776375012,36.11206217727219,0.15179027551934374,0.05049690042779804,0.08951246915326298
1965,0.002351046085442787,0.04597664282894618,0.022470711189619772,0.010737800558695252,35.97271865941286,0.15262630468165764,0.046195197876428604,0.09381424181870712
1966,0.0022006018217554475,0.045754677771113736,0.02291844255614641,0.008826486204625417,35.141377018134804,0.17311525681895396,0.04697656262692801,0.08920860760423924
1967,0.002005655226277926,0.046375363306347,0.021544915762098875,0.007276743058408486,33.609505228127894,0.19542808439901196,0.044075474419234734,0.08718125685057236
1968,0.002229517491207613,0.04449687471143761,0.020936409182533002,0.007144130901408336,32.80068333607775,0.19304368391038218,0.043351460008196625,0.08867323490570175
1969,0.002590641297059346,0.043661985930979086,0.02002060524900272,0.009207283876980976,33.83099738609618,0.16908050507671338,0.042085622352123264,0.09776209571802462
1970,0.002029589821777531,0.044581294557159395,0.01896802352322707,0.005955770517105379,32.59278925601289,0.22035250793622824,0.03899682512975017,0.09631146922513432
1971,0.0020861652040904824,0.04333883022447088,0.017779413770928804,0.004796326615745533,30.618398551860626,0.27513228391633554,0.03690493796493391,0.09761953887454806
1972,0.002274702219281636,0.042194017357316524,0.016048628254788814,0.0051172524380285606,31.211745806029075,0.2652716683753773,0.03374178944158012,0.11330308682720479
1973,0.00227506389560476,0.04177997359707187,0.015029704137918643,0.004834659657374334,30.47892273469545,0.2819296028915419,0.03173217058270479,0.11886132790807089
1974,0.0022772254321976547,0.04144543959931803,0.014248479554024696,0.004528603222417087,29.848613084330115,0.2952583863388471,0.03017026635087927,0.12562419642499148
1975,0.0016872522959722838,0.04548733990425804,0.013556601556901469,0.0037919341148932246,29.553057598590026,0.3333850694223195,0.028030088965395106,0.11028788535770231
1976,0.001898444632321434,0.04393929057821847,0.012756160781209044,0.004147866676248924,29.895835063639648,0.3298556015512526,0.02694927657238875,0.11842774581710097
1977,0.0019256647890529236,0.04328911780482607,0.01188249511932586,0.004124298388991273,30.08171218925968,0.3253961205263647,0.025117863900044335,0.13230255225475027
1978,0.001927839991867495,0.04347877842563727,0.010365825852557546,0.004324277537197153,30.13296571066008,0.313011096135367,0.0220409679340095,0.15412125448727168
1979,0.0017713875526324684,0.04445498777860302,0.010089678433415005,0.004227948296958414,30.576611807268222,0.3239710929280173,0.021484390081743455,0.14050441909847752
1980,0.0017987196928049046,0.0440964018495367,0.010445610344454731,0.004272159459407651,30.733112878063814,0.3254431697266381,0.022193593642663576,0.1386833876321341
1981,0.001652062443043386,0.045426830038223724,0.009932636896270424,0.004375900328030121,31.307471581313038,0.3037533690518757,0.020933339181664457,0.142749942108079
1982,0.0017169532557603485,0.04433673285476246,0.009280610396749867,0.0041147541892725785,31.06283204180572,0.32638574983407315,0.01989554858308173,0.14745881621789675
1983,0.0014801625328668044,0.04665771672906705,0.008816976514392443,0.004103797720548415,31.913245972724305,0.32054145532012707,0.018454959224842606,0.15339746958491132
1984,0.0014262569164250124,0.047043813217611,0.008227890489477686,0.004127636784600267,32.2348188005639,0.3098318375522717,0.017321039370736386,0.1556811017342163
